is_returning,station_id,num_bikes_available,num_docks_available,num_docks_disabled,num_bikes_disabled,last_reported,num_ebikes_available,vehicle_docks_available,is_installed,num_scooters_available,num_scooters_unavailable,vehicle_types_available,is_renting
1,1674190630389034054,0,1,0,0,1674445522,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1695780091296484234,0,1,0,0,1674445618,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190145057728760,0,1,0,0,1674445619,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190364101061260,1,0,0,0,1674445451,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190587439361022,0,4,0,0,1674445606,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749748672676376,0,2,0,0,1682970706,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749752967643708,0,3,0,0,1682970707,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1695776946416509604,1,0,0,0,1674445519,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190634684001358,7,0,0,0,1674445529,7,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190467180276530,0,1,0,0,1674445572,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1594046400988140226,2,7,0,0,1674445523,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190574554459120,0,1,0,0,1674445623,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1594046461117682452,3,5,0,0,1674445524,3,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1695777014128478334,3,0,0,0,1674445519,3,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1695777015314520896,1,0,0,0,1674445459,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190265316813264,0,1,0,0,1674445560,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190462885309230,0,2,0,0,1674445632,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1677249836714039386,0,1,0,0,1674445545,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749718607905152,0,2,0,0,1682970699,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190462885309228,0,1,0,1,1674445640,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1683527937875852268,0,1,0,0,1674445566,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1436495119852630436,0,6,0,0,1683901919,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190411345701580,0,2,0,0,1674445518,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1683527972235589666,0,1,0,0,1674445593,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749748672676384,0,4,0,0,1683223975,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1677249785174431768,0,2,0,0,1674445511,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190157942630676,0,2,0,0,1674445509,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749748672676378,0,3,0,0,1682970706,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1715823816849873464,3,0,0,0,1674445510,3,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1677249819534170176,0,1,0,0,1674445520,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190359806093956,0,1,0,0,1674445525,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749727197839818,0,4,0,0,1682970701,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190162237597976,0,1,0,0,1674445608,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190372690995870,0,1,0,0,1674445568,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190686223609002,0,1,0,0,1674445643,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806753661387883382,0,2,0,0,1682971617,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1695777004185285124,0,3,0,0,1674445513,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190488655113048,0,2,0,0,1683556795,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190583144393720,0,1,0,0,1674445511,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1715846700153782636,0,2,0,0,1674445537,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1715823829734775370,1,0,0,0,1674445617,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1683527948705024000,0,1,0,0,1674445493,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1695776969825546726,0,1,0,0,1674445632,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1715823796884267962,0,1,0,0,1674445603,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749748672676392,0,4,0,0,1682970706,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190226662107534,1,0,0,0,1674445455,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1695776985071215288,0,1,0,0,1674445497,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190673338707100,0,1,0,0,1674445458,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190265316813260,0,1,0,0,1674445517,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1582242315337619020,1,7,0,0,1674445638,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806753635618079460,0,2,0,0,1682971611,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1695777004185285136,0,1,0,0,1674445466,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190334036290136,2,3,0,0,1674445508,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1715846705501012844,0,2,0,0,1674445513,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1683527959350687752,0,1,0,0,1674445641,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1594046388103238326,2,7,0,0,1674445581,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749744377709058,1,1,0,0,1682970705,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190407050734276,0,2,0,0,1674445501,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190484360145746,0,1,0,0,1674445489,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190205187271018,1,2,0,0,1674445511,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190424230603494,0,1,0,0,1674445563,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749740082741754,0,2,0,0,1682970704,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1695776985249749774,0,1,0,0,1674445598,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190248136944056,0,1,0,0,1674445628,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1695776942300076784,0,1,0,0,1674445564,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1563698718386161692,0,9,0,0,1674445488,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1448642179437434486,2,3,0,1,1674445639,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1677249823829137482,0,1,0,0,1674445649,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1575949502388630222,2,7,0,0,1674445560,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1683527950760754170,0,2,0,0,1674445481,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1715823801179235270,0,2,0,0,1674445479,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749722902872480,0,2,0,0,1682970700,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749748672676380,0,4,0,0,1682970706,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1677249828124104786,0,1,0,0,1674445550,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1677249828124104788,0,1,0,0,1674445612,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749718607905168,0,2,0,0,1682970699,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1436495122378528446,3,2,0,0,1674445565,3,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190145057728764,0,1,0,0,1674445502,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1594046435347878642,3,6,0,0,1674445521,3,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806753631323112134,0,2,0,0,1682971610,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190578849426418,0,2,0,0,1674445586,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190278201715178,0,1,0,0,1674445588,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1827474409018810992,0,3,0,0,1687796042,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1677249793764366368,0,1,0,0,1674445645,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190205187271014,0,2,0,0,1674445560,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1594046370923369112,2,7,0,0,1682557520,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190437115505406,0,2,0,0,1674445498,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1677249845303973996,0,1,0,0,1674445485,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1571105063705518106,1,8,0,0,1674445508,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749748672676386,0,2,0,0,1682970706,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190376985963174,1,0,0,0,1674445506,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190544489687992,0,2,0,0,1674445532,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190544489687994,0,2,0,0,1674445597,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1827474409018810998,0,3,0,0,1687796042,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190643273935964,0,1,0,0,1674445575,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
0,1677249836714039390,0,1,0,0,1687445099,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0
1,1683527963645655062,0,1,0,0,1674445549,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1715823812554906162,0,1,0,0,1674445528,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1677249789469399068,3,0,0,0,1674445567,3,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1448642175142467184,1,3,0,0,1685051154,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190273906747872,0,1,0,0,1674445535,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190321151388222,0,1,0,0,1674445572,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1683527957294958598,0,1,0,0,1674445456,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190656158837886,0,2,0,0,1674445580,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1571105042230683636,0,9,0,0,1674445497,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190407050734270,0,10,0,0,1674445489,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190617504132142,0,2,0,0,1674445559,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1677249793764366370,0,1,0,0,1674445464,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1571105063705518104,2,7,0,0,1674445468,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190316856420914,1,3,0,0,1674445638,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749727197839826,0,4,0,0,1682970701,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190432820538104,0,1,0,0,1683821132,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190445705440014,0,2,0,0,1674445622,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1571105059410550802,3,6,0,0,1674445469,3,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1571105050820616196,2,7,0,0,1674445604,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749744377709078,0,4,0,0,1682970705,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190677633674408,0,1,0,0,1674445476,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1594046400988140228,0,9,0,0,1674445579,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806753661387883394,0,2,0,0,1682971617,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806753639913046778,0,2,0,0,1682971612,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190591734328324,0,2,0,0,1674445616,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190673338707104,0,1,0,0,1674445633,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1563698718386161684,3,6,0,0,1674445618,3,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
