station_id,is_installed,is_returning,num_docks_available,is_renting,num_ebikes_available,num_docks_disabled,num_bikes_disabled,num_bikes_available,num_scooters_available,num_scooters_unavailable,timestamp,n_classic,n_electric,n_scooters
a3b148bf-a135-11e9-9cda-0a87ae2ba916,1,1,6,1,2,0,2,3,0.0,0.0,06/29/2024 12:09 AM,1,2,0
a3b13e66-a135-11e9-9cda-0a87ae2ba916,1,1,4,1,4,0,0,7,0.0,0.0,06/29/2024 12:09 AM,3,4,0
a3b23785-a135-11e9-9cda-0a87ae2ba916,1,1,5,1,2,0,0,6,0.0,0.0,06/29/2024 12:09 AM,4,2,0
a3a859c4-a135-11e9-9cda-0a87ae2ba916,1,1,5,1,0,0,5,6,3.0,0.0,06/29/2024 12:09 AM,6,0,3
a3a9c0f6-a135-11e9-9cda-0a87ae2ba916,1,1,2,1,1,0,5,4,0.0,0.0,06/29/2024 12:09 AM,3,1,0
1929967657204564894,1,1,6,1,1,0,0,9,0.0,0.0,06/29/2024 12:09 AM,8,1,0
1963359453732131538,1,1,11,1,0,0,0,0,,,06/29/2024 12:09 AM,0,0,0
1934289361049585738,1,1,6,1,2,0,0,7,2.0,0.0,06/29/2024 12:09 AM,5,2,0
a3aa4017-a135-11e9-9cda-0a87ae2ba916,1,1,1,1,4,0,2,10,2.0,0.0,06/29/2024 12:09 AM,6,4,0
4843d153-c725-4230-a4c7-402da6a62143,1,1,0,1,0,1,1,12,2.0,0.0,06/29/2024 12:09 AM,12,0,0
a3a62aad-a135-11e9-9cda-0a87ae2ba916,1,1,6,1,2,0,1,12,0.0,0.0,06/29/2024 12:09 AM,10,2,0
1799277526470631980,1,1,2,1,7,0,0,11,2.0,0.0,06/29/2024 12:09 AM,4,7,0
a3ad2d57-a135-11e9-9cda-0a87ae2ba916,1,1,3,1,1,0,3,5,0.0,0.0,06/29/2024 12:09 AM,4,1,0
a21de1a5-f5bc-4b50-8a13-aa28b7dcfa95,1,1,2,1,1,0,3,10,0.0,0.0,06/29/2024 12:09 AM,9,1,0
a3acb1de-a135-11e9-9cda-0a87ae2ba916,1,1,6,1,3,0,2,3,0.0,0.0,06/29/2024 12:09 AM,0,3,0
a3af52bc-a135-11e9-9cda-0a87ae2ba916,1,1,8,1,8,0,1,11,2.0,1.0,06/29/2024 12:09 AM,3,8,0
1945195957167804800,1,1,4,1,0,0,1,10,0.0,0.0,06/29/2024 12:09 AM,10,0,0
a3a3f0c6-a135-11e9-9cda-0a87ae2ba916,1,1,2,1,4,0,4,9,0.0,0.0,06/29/2024 12:09 AM,5,4,0
a3ac30c5-a135-11e9-9cda-0a87ae2ba916,1,1,0,1,0,0,4,11,0.0,0.0,06/29/2024 12:09 AM,11,0,0
a3b2d7d9-a135-11e9-9cda-0a87ae2ba916,1,1,3,1,2,0,3,5,0.0,0.0,06/29/2024 12:09 AM,3,2,0
1928792940289520096,1,1,6,1,7,0,0,9,0.0,0.0,06/29/2024 12:09 AM,2,7,0
a3ad95a7-a135-11e9-9cda-0a87ae2ba916,1,1,4,1,2,0,0,11,0.0,0.0,06/29/2024 12:09 AM,9,2,0
a3af460f-a135-11e9-9cda-0a87ae2ba916,1,1,4,1,5,0,4,8,3.0,0.0,06/29/2024 12:09 AM,3,5,0
a3a614ad-a135-11e9-9cda-0a87ae2ba916,1,1,23,1,0,0,1,7,0.0,0.0,06/29/2024 12:09 AM,7,0,0
a3ab86b6-a135-11e9-9cda-0a87ae2ba916,1,1,12,1,0,0,0,0,11.0,0.0,06/29/2024 12:09 AM,0,0,11
a3ac35ed-a135-11e9-9cda-0a87ae2ba916,1,1,6,1,1,0,0,5,0.0,0.0,06/29/2024 12:10 AM,4,1,0
a3a75885-a135-11e9-9cda-0a87ae2ba916,1,1,10,1,6,0,1,12,0.0,0.0,06/29/2024 12:10 AM,6,6,0
a3b2c87c-a135-11e9-9cda-0a87ae2ba916,1,1,6,1,2,0,2,7,0.0,0.0,06/29/2024 12:10 AM,5,2,0
a3a5d3bb-a135-11e9-9cda-0a87ae2ba916,1,1,0,1,4,0,1,14,0.0,0.0,06/29/2024 12:09 AM,10,4,0
a3a565b1-a135-11e9-9cda-0a87ae2ba916,1,1,8,1,4,0,0,10,0.0,1.0,06/29/2024 12:10 AM,6,4,0
a3acdae2-a135-11e9-9cda-0a87ae2ba916,1,1,2,1,1,0,5,4,0.0,0.0,06/29/2024 12:10 AM,3,1,0
a3afb401-a135-11e9-9cda-0a87ae2ba916,1,1,8,1,2,0,0,7,0.0,0.0,06/29/2024 12:10 AM,5,2,0
a3ad8072-a135-11e9-9cda-0a87ae2ba916,1,1,20,1,2,0,2,7,2.0,0.0,06/29/2024 12:10 AM,5,2,0
a3aae35a-a135-11e9-9cda-0a87ae2ba916,1,1,7,1,2,0,0,7,1.0,0.0,06/29/2024 12:10 AM,5,2,1
a3a3b731-a135-11e9-9cda-0a87ae2ba916,1,1,1,1,0,0,1,17,4.0,0.0,06/29/2024 12:10 AM,17,0,4
1929538112769137066,1,1,3,1,0,0,1,11,0.0,0.0,06/29/2024 12:10 AM,11,0,0
792ceba0-564f-4a2c-bcb5-90da781ffeef,1,1,10,1,4,0,0,5,0.0,0.0,06/29/2024 12:10 AM,1,4,0
a3a8855c-a135-11e9-9cda-0a87ae2ba916,1,1,0,1,5,0,5,16,0.0,0.0,06/29/2024 12:10 AM,11,5,0
1963673207600511026,1,1,14,1,1,0,0,1,0.0,0.0,06/29/2024 12:10 AM,0,1,0
1933998036428004326,1,1,3,1,0,0,3,9,0.0,0.0,06/29/2024 12:10 AM,9,0,0
1850866657089146912,1,1,12,1,0,0,1,5,1.0,0.0,06/29/2024 12:10 AM,5,0,0
a3b1d532-a135-11e9-9cda-0a87ae2ba916,1,1,7,1,0,0,1,3,0.0,0.0,06/29/2024 12:10 AM,3,0,0
a3b4399a-a135-11e9-9cda-0a87ae2ba916,1,1,2,1,4,0,0,13,0.0,0.0,06/29/2024 12:10 AM,9,4,0
1850868044363584392,1,1,0,1,0,0,0,12,3.0,0.0,06/29/2024 12:10 AM,12,0,0
1943244109954931024,1,1,8,1,4,0,0,6,1.0,0.0,06/29/2024 12:10 AM,2,4,0
a3af8123-a135-11e9-9cda-0a87ae2ba916,1,1,11,1,0,0,1,3,0.0,0.0,06/29/2024 12:10 AM,3,0,0
a3aa35a4-a135-11e9-9cda-0a87ae2ba916,1,1,5,1,3,0,0,24,2.0,0.0,06/29/2024 12:10 AM,21,3,0
a3b48c07-a135-11e9-9cda-0a87ae2ba916,1,1,13,1,1,0,2,3,1.0,0.0,06/29/2024 12:10 AM,2,1,0
a3b3915a-a135-11e9-9cda-0a87ae2ba916,1,1,6,1,4,0,1,9,3.0,0.0,06/29/2024 12:10 AM,5,4,3
ff21c158-de98-46c6-9ef7-7082bdb7c634,1,1,6,1,1,0,1,8,0.0,0.0,06/29/2024 12:10 AM,7,1,0
a3af9a83-a135-11e9-9cda-0a87ae2ba916,1,1,8,1,1,0,1,6,0.0,0.0,06/29/2024 12:10 AM,5,1,0
1867616662773391950,1,1,6,1,5,0,0,8,0.0,0.0,06/29/2024 12:10 AM,3,5,0
a3a497b6-a135-11e9-9cda-0a87ae2ba916,1,1,7,1,0,0,1,11,0.0,0.0,06/29/2024 12:10 AM,11,0,0
a3a5de24-a135-11e9-9cda-0a87ae2ba916,1,1,9,1,0,0,0,6,0.0,0.0,06/29/2024 12:10 AM,6,0,0
a3b00b3a-a135-11e9-9cda-0a87ae2ba916,1,1,0,1,0,0,0,15,0.0,0.0,06/29/2024 12:10 AM,15,0,0
a3ad4d1b-a135-11e9-9cda-0a87ae2ba916,1,1,6,1,0,0,2,5,2.0,0.0,06/29/2024 12:10 AM,5,0,0
a3b23cb8-a135-11e9-9cda-0a87ae2ba916,1,1,3,1,1,0,2,6,0.0,0.0,06/29/2024 12:10 AM,5,1,0
a3b20960-a135-11e9-9cda-0a87ae2ba916,1,1,2,1,0,0,1,4,0.0,0.0,06/29/2024 12:10 AM,4,0,0
a3b2862e-a135-11e9-9cda-0a87ae2ba916,1,1,5,1,0,0,1,5,0.0,0.0,06/29/2024 12:10 AM,5,0,0
a3b222fc-a135-11e9-9cda-0a87ae2ba916,1,1,0,1,3,0,2,9,0.0,0.0,06/29/2024 12:10 AM,6,3,0
a3a854bf-a135-11e9-9cda-0a87ae2ba916,1,1,2,1,5,0,0,13,0.0,0.0,06/29/2024 12:10 AM,8,5,0
1890605196211329420,1,1,6,1,1,0,3,6,0.0,0.0,06/29/2024 12:10 AM,5,1,0
a3a965b2-a135-11e9-9cda-0a87ae2ba916,1,1,10,1,2,0,1,4,0.0,0.0,06/29/2024 12:10 AM,2,2,0
a3a96aca-a135-11e9-9cda-0a87ae2ba916,1,1,3,1,2,0,0,5,3.0,0.0,06/29/2024 12:10 AM,3,2,3
a3af5d1c-a135-11e9-9cda-0a87ae2ba916,1,1,5,1,5,0,3,7,0.0,0.0,06/29/2024 12:10 AM,2,5,0
c3f1be96-07c2-4c65-8a1d-f2203de88495,1,1,6,1,0,0,6,3,0.0,0.0,06/29/2024 12:08 AM,3,0,0
a3a4f993-a135-11e9-9cda-0a87ae2ba916,1,1,0,1,1,0,8,11,0.0,0.0,06/29/2024 12:08 AM,10,1,0
1958859209051740602,1,1,3,1,0,0,0,3,9.0,0.0,06/29/2024 12:08 AM,3,0,0
a3b218cd-a135-11e9-9cda-0a87ae2ba916,1,1,6,1,1,0,3,2,0.0,0.0,06/29/2024 12:08 AM,1,1,0
a3b46866-a135-11e9-9cda-0a87ae2ba916,1,1,3,1,1,0,2,6,0.0,0.0,06/29/2024 12:08 AM,5,1,0
a3b00055-a135-11e9-9cda-0a87ae2ba916,1,1,5,1,7,0,0,10,0.0,0.0,06/29/2024 12:08 AM,3,7,0
a3a4f46b-a135-11e9-9cda-0a87ae2ba916,1,1,1,1,2,0,2,19,1.0,0.0,06/29/2024 12:08 AM,17,2,1
a3a3a7b4-a135-11e9-9cda-0a87ae2ba916,1,1,3,1,1,0,2,9,1.0,0.0,06/29/2024 12:08 AM,8,1,1
a3af5804-a135-11e9-9cda-0a87ae2ba916,1,1,9,1,1,0,0,2,0.0,0.0,06/29/2024 12:08 AM,1,1,0
87d2a090-22cd-471b-b622-fef3923999dd,1,1,10,1,0,0,0,5,0.0,0.0,06/29/2024 12:08 AM,5,0,0
1934290793283144612,1,1,3,1,2,0,1,11,0.0,0.0,06/29/2024 12:08 AM,9,2,0
1958860355622110046,1,1,14,1,0,0,0,1,0.0,0.0,06/29/2024 12:08 AM,1,0,0
a3b02ef1-a135-11e9-9cda-0a87ae2ba916,1,1,1,1,2,0,2,4,8.0,0.0,06/29/2024 12:08 AM,2,2,0
a3a6f7a5-a135-11e9-9cda-0a87ae2ba916,1,1,20,1,2,0,0,14,2.0,0.0,06/29/2024 12:08 AM,12,2,1
1866476559603607834,1,1,2,1,0,0,0,2,0.0,0.0,06/29/2024 12:08 AM,2,0,0
a3acd5b1-a135-11e9-9cda-0a87ae2ba916,1,1,7,1,0,0,0,4,0.0,0.0,06/29/2024 12:08 AM,4,0,0
a3b1ff34-a135-11e9-9cda-0a87ae2ba916,1,1,1,1,3,0,1,8,1.0,0.0,06/29/2024 12:08 AM,5,3,0
1929121521556988340,1,1,4,1,5,0,3,8,0.0,0.0,06/29/2024 12:08 AM,3,5,0
a3a7af11-a135-11e9-9cda-0a87ae2ba916,1,1,10,1,0,0,0,3,2.0,0.0,06/29/2024 12:08 AM,3,0,2
a3ab8bee-a135-11e9-9cda-0a87ae2ba916,1,1,2,1,1,0,2,10,1.0,0.0,06/29/2024 12:08 AM,9,1,0
a3a4d069-a135-11e9-9cda-0a87ae2ba916,1,1,22,1,3,0,5,3,1.0,0.0,06/29/2024 12:08 AM,0,3,1
1926946441362045298,1,1,5,1,1,0,1,9,0.0,0.0,06/29/2024 12:08 AM,8,1,0
a3aa5ed1-a135-11e9-9cda-0a87ae2ba916,1,1,8,1,0,0,2,1,0.0,0.0,06/29/2024 12:08 AM,1,0,0
a3a866a5-a135-11e9-9cda-0a87ae2ba916,1,1,1,1,3,0,1,16,1.0,0.0,06/29/2024 12:08 AM,13,3,0
a3a5c440-a135-11e9-9cda-0a87ae2ba916,1,1,4,1,2,0,2,7,2.0,0.0,06/29/2024 12:08 AM,5,2,2
a3b30b06-a135-11e9-9cda-0a87ae2ba916,1,1,2,1,0,0,13,0,0.0,0.0,06/29/2024 12:08 AM,0,0,0
a3ad8aa3-a135-11e9-9cda-0a87ae2ba916,1,1,6,1,0,0,0,9,0.0,0.0,06/29/2024 12:08 AM,9,0,0
a3b35885-a135-11e9-9cda-0a87ae2ba916,1,1,1,1,6,0,0,9,1.0,0.0,06/29/2024 12:08 AM,3,6,0
a3a771c2-a135-11e9-9cda-0a87ae2ba916,1,1,5,1,1,0,1,9,0.0,0.0,06/29/2024 12:08 AM,8,1,0
a065d29d-a081-47f4-8d0f-9a572f6085fe,1,1,13,1,2,0,0,2,0.0,0.0,06/29/2024 12:08 AM,0,2,0
a3ad42c3-a135-11e9-9cda-0a87ae2ba916,1,1,1,1,0,0,2,8,0.0,0.0,06/29/2024 12:08 AM,8,0,0
a3a58ee0-a135-11e9-9cda-0a87ae2ba916,1,1,6,1,3,0,1,7,1.0,0.0,06/29/2024 12:08 AM,4,3,0
1962566135789175644,1,1,12,1,2,0,1,2,0.0,0.0,06/29/2024 12:09 AM,0,2,0
a3b3820c-a135-11e9-9cda-0a87ae2ba916,1,1,8,1,0,0,2,7,2.0,0.0,06/29/2024 12:09 AM,7,0,2
a3ac2671-a135-11e9-9cda-0a87ae2ba916,1,1,0,1,7,0,0,15,0.0,0.0,06/29/2024 12:09 AM,8,7,0
1930641272056945296,1,1,4,1,7,0,1,10,0.0,0.0,06/29/2024 12:09 AM,3,7,0
a3b4728f-a135-11e9-9cda-0a87ae2ba916,1,1,3,1,0,0,3,5,0.0,0.0,06/29/2024 12:09 AM,5,0,0
a3a8711c-a135-11e9-9cda-0a87ae2ba916,1,1,9,1,3,0,3,5,2.0,0.0,06/29/2024 12:09 AM,2,3,2
a3a39301-a135-11e9-9cda-0a87ae2ba916,1,1,10,1,0,0,0,5,0.0,0.0,06/29/2024 12:09 AM,5,0,0
1871990322214447924,1,1,5,1,1,0,2,7,1.0,0.0,06/29/2024 12:09 AM,6,1,0
1871991855517771832,1,1,2,1,0,0,0,13,0.0,0.0,06/29/2024 12:09 AM,13,0,0
a3a7dc8c-a135-11e9-9cda-0a87ae2ba916,1,1,16,1,0,0,3,0,0.0,0.0,06/29/2024 12:09 AM,0,0,0
a3a6054c-a135-11e9-9cda-0a87ae2ba916,1,1,4,1,2,0,2,8,1.0,0.0,06/29/2024 12:09 AM,6,2,1
a3ab812d-a135-11e9-9cda-0a87ae2ba916,1,1,25,1,0,0,13,0,0.0,0.0,06/29/2024 12:08 AM,0,0,0
a3ad2843-a135-11e9-9cda-0a87ae2ba916,1,1,5,1,1,0,0,14,0.0,0.0,06/29/2024 12:08 AM,13,1,0
1870208802121658482,1,1,9,1,2,0,1,5,0.0,0.0,06/29/2024 12:08 AM,3,2,0
a3b2b92c-a135-11e9-9cda-0a87ae2ba916,1,1,0,1,1,0,1,10,0.0,0.0,06/29/2024 12:08 AM,9,1,0
a3b241df-a135-11e9-9cda-0a87ae2ba916,1,1,7,1,0,0,0,0,,,06/29/2024 12:08 AM,0,0,0
a3af956e-a135-11e9-9cda-0a87ae2ba916,1,1,5,1,3,0,2,6,2.0,0.0,06/29/2024 12:08 AM,3,3,0
a3b0d6ec-a135-11e9-9cda-0a87ae2ba916,1,1,6,1,1,0,1,4,0.0,0.0,06/29/2024 12:09 AM,3,1,0
a3a7cd56-a135-11e9-9cda-0a87ae2ba916,1,1,5,1,0,0,0,1,8.0,0.0,06/29/2024 12:09 AM,1,0,8
a3a44ec7-a135-11e9-9cda-0a87ae2ba916,1,1,13,1,0,0,1,5,0.0,0.0,06/29/2024 12:09 AM,5,0,0
a3a45e3b-a135-11e9-9cda-0a87ae2ba916,1,1,31,1,0,0,2,3,3.0,0.0,06/29/2024 12:09 AM,3,0,3
1932496568454183892,1,1,10,1,2,0,1,4,0.0,0.0,06/29/2024 12:09 AM,2,2,0
1945195755748241796,1,1,13,1,0,0,1,1,0.0,0.0,06/29/2024 12:09 AM,1,0,0
1872721263815561908,1,1,12,1,0,0,1,2,0.0,0.0,06/29/2024 12:09 AM,2,0,0
a3b38728-a135-11e9-9cda-0a87ae2ba916,1,1,2,1,5,0,1,20,0.0,0.0,06/29/2024 12:09 AM,15,5,0
1863873159929715228,1,1,8,1,1,0,0,7,0.0,0.0,06/29/2024 12:09 AM,6,1,0
391d5cd8-c87c-42f8-94df-823f94284005,1,1,6,1,2,0,1,8,0.0,0.0,06/29/2024 12:09 AM,6,2,0
a3b0f0b6-a135-11e9-9cda-0a87ae2ba916,1,1,2,1,3,0,1,10,2.0,0.0,06/29/2024 12:09 AM,7,3,0
a3a6e866-a135-11e9-9cda-0a87ae2ba916,1,1,9,1,1,0,7,7,0.0,0.0,06/29/2024 12:09 AM,6,1,0
a77136ee-060b-433b-88d0-ec74af1ef7ad,1,1,8,1,1,0,1,6,0.0,0.0,06/29/2024 12:09 AM,5,1,0
1861588043429399408,1,1,6,1,0,0,1,4,0.0,0.0,06/29/2024 12:09 AM,4,0,0
1e7e4cf3-a16b-4cb7-9ead-fdd71e07ea77,1,1,9,1,0,0,0,6,0.0,0.0,06/29/2024 12:09 AM,6,0,0
1945178760530424534,1,1,6,1,0,0,3,6,0.0,0.0,06/29/2024 12:09 AM,6,0,0
a3afb917-a135-11e9-9cda-0a87ae2ba916,1,1,4,1,10,0,1,10,0.0,0.0,06/29/2024 12:09 AM,0,10,0
a3b22815-a135-11e9-9cda-0a87ae2ba916,1,1,2,1,6,0,0,8,0.0,0.0,06/29/2024 12:09 AM,2,6,0
a3a5b496-a135-11e9-9cda-0a87ae2ba916,1,1,6,1,0,0,1,8,1.0,0.0,06/29/2024 12:09 AM,8,0,0
8fd03909-317e-4b6c-b8e9-f4c28b4c90b1,1,1,8,1,0,0,1,6,0.0,0.0,06/29/2024 12:09 AM,6,0,0
6fd280b0-74de-4a89-947d-3be40afa079c,1,1,8,1,0,0,4,3,0.0,0.0,06/29/2024 12:09 AM,3,0,0
a3aab5c1-a135-11e9-9cda-0a87ae2ba916,1,1,10,1,1,0,4,3,1.0,0.0,06/29/2024 12:09 AM,2,1,0
7e435d2a-617e-4c3f-bed0-a8801c20f265,1,1,7,1,0,0,0,8,0.0,0.0,06/29/2024 12:09 AM,8,0,0
a3a5f0b8-a135-11e9-9cda-0a87ae2ba916,1,1,12,1,1,0,0,5,2.0,0.0,06/29/2024 12:09 AM,4,1,2
1943240055911940522,1,1,14,1,1,0,0,1,0.0,0.0,06/29/2024 12:09 AM,0,1,0
1869052846885132442,1,1,3,1,2,0,2,10,0.0,0.0,06/29/2024 12:09 AM,8,2,0
a3a88a6d-a135-11e9-9cda-0a87ae2ba916,1,1,4,1,2,0,0,7,0.0,0.0,06/29/2024 12:09 AM,5,2,0
a3aa59bb-a135-11e9-9cda-0a87ae2ba916,1,1,0,1,1,0,0,10,1.0,0.0,06/29/2024 12:09 AM,9,1,0
a3a7d279-a135-11e9-9cda-0a87ae2ba916,1,1,4,1,4,0,0,7,0.0,0.0,06/29/2024 12:09 AM,3,4,0
a3b3968b-a135-11e9-9cda-0a87ae2ba916,1,1,1,1,8,0,0,11,3.0,0.0,06/29/2024 12:09 AM,3,8,0
a3ac7978-a135-11e9-9cda-0a87ae2ba916,1,1,2,1,4,0,1,8,0.0,0.0,06/29/2024 12:09 AM,4,4,0
a3a61a0b-a135-11e9-9cda-0a87ae2ba916,1,1,5,1,2,0,3,5,2.0,0.0,06/29/2024 12:09 AM,3,2,0
a3af2216-a135-11e9-9cda-0a87ae2ba916,1,1,3,1,4,0,0,7,1.0,0.0,06/29/2024 12:09 AM,3,4,0
a3aca790-a135-11e9-9cda-0a87ae2ba916,1,1,1,1,5,0,0,8,18.0,0.0,06/29/2024 12:09 AM,3,5,0
a3b3686c-a135-11e9-9cda-0a87ae2ba916,1,1,0,1,2,0,3,10,2.0,0.0,06/29/2024 12:09 AM,8,2,0
1926982189560422428,1,1,2,1,2,0,4,9,0.0,0.0,06/29/2024 12:09 AM,7,2,0
a3b2810e-a135-11e9-9cda-0a87ae2ba916,1,1,7,1,1,0,2,2,0.0,0.0,06/29/2024 12:09 AM,1,1,0
1861613253877461614,1,1,0,1,1,0,1,14,0.0,0.0,06/29/2024 12:09 AM,13,1,0
8995498f-1209-4b06-9317-01cd695b3b61,1,1,0,1,0,0,2,9,0.0,0.0,06/29/2024 12:09 AM,9,0,0
a3a3f5e9-a135-11e9-9cda-0a87ae2ba916,1,1,6,1,0,0,3,6,0.0,0.0,06/29/2024 12:09 AM,6,0,0
a3b0bd42-a135-11e9-9cda-0a87ae2ba916,1,1,4,1,3,0,3,8,0.0,0.0,06/29/2024 12:09 AM,5,3,0
a3b49122-a135-11e9-9cda-0a87ae2ba916,1,1,4,1,0,0,4,7,0.0,0.0,06/29/2024 12:09 AM,7,0,0
a3a57a52-a135-11e9-9cda-0a87ae2ba916,1,1,6,1,0,0,0,5,0.0,0.0,06/29/2024 12:09 AM,5,0,0
a3b453f2-a135-11e9-9cda-0a87ae2ba916,1,1,6,1,0,0,0,1,0.0,0.0,06/29/2024 12:09 AM,1,0,0
a3aa10ca-a135-11e9-9cda-0a87ae2ba916,1,1,1,1,6,0,6,11,1.0,0.0,06/29/2024 12:09 AM,5,6,0
a3a434ce-a135-11e9-9cda-0a87ae2ba916,1,1,0,1,1,0,1,18,0.0,0.0,06/29/2024 12:09 AM,17,1,0
a3b25656-a135-11e9-9cda-0a87ae2ba916,1,1,7,1,0,0,2,2,0.0,0.0,06/29/2024 12:09 AM,2,0,0
a3ac4548-a135-11e9-9cda-0a87ae2ba916,1,1,2,1,1,0,2,11,0.0,0.0,06/29/2024 12:09 AM,10,1,0
a3b21de7-a135-11e9-9cda-0a87ae2ba916,1,1,10,1,0,0,0,1,0.0,0.0,06/29/2024 12:09 AM,1,0,0
a3b11993-a135-11e9-9cda-0a87ae2ba916,1,1,7,1,0,0,0,4,0.0,0.0,06/29/2024 12:09 AM,4,0,0
a3ad61c2-a135-11e9-9cda-0a87ae2ba916,1,1,6,1,0,0,2,11,0.0,0.0,06/29/2024 12:09 AM,11,0,0
a3b2e20c-a135-11e9-9cda-0a87ae2ba916,1,1,0,1,0,0,5,10,0.0,0.0,06/29/2024 12:09 AM,10,0,0
a3afc347-a135-11e9-9cda-0a87ae2ba916,1,1,9,1,5,0,2,8,0.0,0.0,06/29/2024 12:09 AM,3,5,0
1890603435601779460,1,1,5,1,0,0,1,9,0.0,0.0,06/29/2024 12:09 AM,9,0,0
a3aa7373-a135-11e9-9cda-0a87ae2ba916,1,1,8,1,0,0,0,7,0.0,0.0,06/29/2024 12:09 AM,7,0,0
a3a62025-a135-11e9-9cda-0a87ae2ba916,1,1,3,1,9,0,1,14,1.0,0.0,06/29/2024 12:09 AM,5,9,0
a3ad5c90-a135-11e9-9cda-0a87ae2ba916,1,1,3,1,0,0,1,11,0.0,0.0,06/29/2024 12:09 AM,11,0,0
1863873701095594368,1,1,9,1,0,0,2,4,0.0,0.0,06/29/2024 12:09 AM,4,0,0
1754781885939323186,1,1,5,1,0,0,1,5,0.0,0.0,06/29/2024 12:09 AM,5,0,0
a3a49288-a135-11e9-9cda-0a87ae2ba916,1,1,10,1,1,0,2,9,1.0,1.0,06/29/2024 12:09 AM,8,1,1
c1f104db-9ee7-4999-bd4a-ddd766c75e04,1,1,6,1,2,0,1,4,0.0,0.0,06/29/2024 12:09 AM,2,2,0
22afe78c-e8f7-4a80-969e-7ddeafdf49da,1,1,3,1,4,0,3,9,0.0,0.0,06/29/2024 12:09 AM,5,4,0
a3a46e71-a135-11e9-9cda-0a87ae2ba916,1,1,21,1,0,0,4,6,1.0,2.0,06/29/2024 12:09 AM,6,0,1
a3aaca0e-a135-11e9-9cda-0a87ae2ba916,1,1,0,1,7,0,4,14,1.0,0.0,06/29/2024 12:09 AM,7,7,0
a3b29a90-a135-11e9-9cda-0a87ae2ba916,1,1,4,1,0,0,1,6,0.0,0.0,06/29/2024 12:09 AM,6,0,0
a3a77c8d-a135-11e9-9cda-0a87ae2ba916,1,1,34,1,2,0,1,12,0.0,0.0,06/29/2024 12:08 AM,10,2,0
1850867138125484782,1,1,11,1,0,0,0,0,,,06/29/2024 12:08 AM,0,0,0
1866477298337982542,1,1,3,1,0,0,1,0,0.0,0.0,06/29/2024 12:09 AM,0,0,0
a3a41526-a135-11e9-9cda-0a87ae2ba916,1,1,18,1,2,0,7,20,0.0,0.0,06/29/2024 12:08 AM,18,2,0
a3b1eaa7-a135-11e9-9cda-0a87ae2ba916,1,1,4,1,0,0,1,2,0.0,0.0,06/29/2024 12:08 AM,2,0,0
a3adbedf-a135-11e9-9cda-0a87ae2ba916,1,1,7,1,4,0,0,4,0.0,0.0,06/29/2024 12:08 AM,0,4,0
a3ac83bc-a135-11e9-9cda-0a87ae2ba916,1,1,4,1,1,0,5,6,0.0,0.0,06/29/2024 12:08 AM,5,1,0
a3a378ca-a135-11e9-9cda-0a87ae2ba916,1,1,9,1,1,0,11,2,0.0,0.0,06/29/2024 12:08 AM,1,1,0
a3a9acc5-a135-11e9-9cda-0a87ae2ba916,1,1,5,1,0,0,0,6,0.0,0.0,06/29/2024 12:08 AM,6,0,0
1939906971867155378,1,1,6,1,1,0,1,7,1.0,0.0,06/29/2024 12:09 AM,6,1,0
a3a6fcac-a135-11e9-9cda-0a87ae2ba916,1,1,0,1,2,0,2,20,0.0,0.0,06/29/2024 12:09 AM,18,2,0
625e37ea-24ea-4f13-9a54-6322466ec521,1,1,8,1,3,0,1,6,0.0,0.0,06/29/2024 12:09 AM,3,3,0
a3a8224f-a135-11e9-9cda-0a87ae2ba916,1,1,10,1,0,0,2,9,1.0,0.0,06/29/2024 12:09 AM,9,0,0
a3aca268-a135-11e9-9cda-0a87ae2ba916,1,1,7,1,0,0,0,4,0.0,0.0,06/29/2024 12:09 AM,4,0,0
9e5ce0b6-198f-48fa-9363-64ab5ec2b222,1,1,14,1,1,0,4,5,0.0,0.0,06/29/2024 12:09 AM,4,1,0
a3ad7b51-a135-11e9-9cda-0a87ae2ba916,1,1,2,1,1,0,4,5,0.0,0.0,06/29/2024 12:09 AM,4,1,0
1927677528601722888,1,1,12,1,1,0,0,3,0.0,0.0,06/29/2024 12:09 AM,2,1,0
a3af624c-a135-11e9-9cda-0a87ae2ba916,1,1,0,1,2,0,2,8,1.0,0.0,06/29/2024 12:09 AM,6,2,0
a3b300d3-a135-11e9-9cda-0a87ae2ba916,1,1,4,1,3,0,1,9,0.0,0.0,06/29/2024 12:09 AM,6,3,0
61695579-2f75-4090-a071-c76079b5fb5d,1,1,1,1,0,0,3,3,0.0,0.0,06/29/2024 12:09 AM,3,0,0
a3ad8587-a135-11e9-9cda-0a87ae2ba916,1,1,11,1,0,0,0,16,0.0,0.0,06/29/2024 12:09 AM,16,0,0
a3b20e8a-a135-11e9-9cda-0a87ae2ba916,1,1,5,1,0,0,2,3,1.0,0.0,06/29/2024 12:09 AM,3,0,0
a3a64639-a135-11e9-9cda-0a87ae2ba916,1,1,0,1,3,0,0,12,3.0,0.0,06/29/2024 12:09 AM,9,3,0
a3b1efd6-a135-11e9-9cda-0a87ae2ba916,1,1,2,1,3,0,0,8,1.0,0.0,06/29/2024 12:09 AM,5,3,0
14d6e4b0-d0cc-4ccb-b757-e596d8c24a99,1,1,14,1,1,0,0,1,0.0,0.0,06/29/2024 12:09 AM,0,1,0
