num_bikes_disabled,is_renting,is_installed,num_scooters_unavailable,num_ebikes_available,station_id,num_docks_available,num_bikes_available,is_returning,num_scooters_available,num_docks_disabled,timestamp,n_classic,n_electric,n_scooters
0,1,1,0.0,8,a3ae6e48-a135-11e9-9cda-0a87ae2ba916,1,10,1,0.0,0,01/11/2024 10:09 AM,2,8,0
1,1,1,0.0,0,a3ae737f-a135-11e9-9cda-0a87ae2ba916,5,9,1,0.0,0,01/11/2024 10:09 AM,9,0,0
0,1,1,0.0,2,a3af71a9-a135-11e9-9cda-0a87ae2ba916,3,8,1,0.0,0,01/11/2024 10:09 AM,6,2,0
0,1,1,0.0,0,a3a51e6e-a135-11e9-9cda-0a87ae2ba916,2,12,1,0.0,0,01/11/2024 10:09 AM,12,0,0
0,1,1,0.0,0,a3ae687f-a135-11e9-9cda-0a87ae2ba916,4,7,1,0.0,0,01/11/2024 10:09 AM,7,0,0
0,1,1,0.0,3,a3aa1b5b-a135-11e9-9cda-0a87ae2ba916,10,4,1,0.0,0,01/11/2024 10:09 AM,1,3,0
0,1,1,0.0,1,a3aff10c-a135-11e9-9cda-0a87ae2ba916,6,5,1,0.0,0,01/11/2024 10:09 AM,4,1,0
1,1,1,0.0,0,a3a9984a-a135-11e9-9cda-0a87ae2ba916,1,9,1,0.0,0,01/11/2024 10:09 AM,9,0,0
0,1,1,0.0,2,a3a6002c-a135-11e9-9cda-0a87ae2ba916,7,7,1,1.0,0,01/11/2024 10:09 AM,5,2,1
5,1,1,0.0,2,a3afa9dc-a135-11e9-9cda-0a87ae2ba916,4,6,1,0.0,0,01/11/2024 10:09 AM,4,2,0
0,1,1,0.0,2,a3a7f5ea-a135-11e9-9cda-0a87ae2ba916,3,16,1,0.0,0,01/11/2024 10:09 AM,14,2,0
1,1,1,0.0,3,a3afaef3-a135-11e9-9cda-0a87ae2ba916,10,8,1,0.0,0,01/11/2024 10:09 AM,5,3,0
0,1,1,0.0,3,1887668523852444498,4,7,1,0.0,0,01/11/2024 10:09 AM,4,3,0
0,1,1,0.0,0,a3b0e141-a135-11e9-9cda-0a87ae2ba916,6,5,1,0.0,0,01/11/2024 10:09 AM,5,0,0
1,1,1,0.0,0,a3ac54af-a135-11e9-9cda-0a87ae2ba916,7,14,1,1.0,0,01/11/2024 10:09 AM,14,0,1
0,1,1,0.0,3,a3a715ce-a135-11e9-9cda-0a87ae2ba916,6,8,1,1.0,0,01/11/2024 10:09 AM,5,3,1
0,1,1,0.0,1,a3a5c96f-a135-11e9-9cda-0a87ae2ba916,10,5,1,0.0,0,01/11/2024 10:09 AM,4,1,0
0,1,1,0.0,0,a3a3fb5d-a135-11e9-9cda-0a87ae2ba916,9,6,1,0.0,0,01/11/2024 10:09 AM,6,0,0
5,1,1,0.0,1,a3aded13-a135-11e9-9cda-0a87ae2ba916,3,3,1,0.0,0,01/11/2024 10:09 AM,2,1,0
1,1,1,0.0,1,a3affb22-a135-11e9-9cda-0a87ae2ba916,3,15,1,0.0,0,01/11/2024 10:09 AM,14,1,0
1,1,1,0.0,1,a3a4a202-a135-11e9-9cda-0a87ae2ba916,10,16,1,0.0,0,01/11/2024 10:09 AM,15,1,0
0,0,1,0.0,0,a3b0fff9-a135-11e9-9cda-0a87ae2ba916,4,7,0,0.0,0,01/10/2024 05:44 PM,7,0,0
1,1,1,0.0,1,a3b0b291-a135-11e9-9cda-0a87ae2ba916,6,8,1,0.0,0,01/11/2024 10:09 AM,7,1,0
1,1,1,0.0,5,a3a7775b-a135-11e9-9cda-0a87ae2ba916,19,7,1,0.0,0,01/11/2024 10:09 AM,2,5,0
1,1,1,0.0,1,a3b01578-a135-11e9-9cda-0a87ae2ba916,7,7,1,0.0,0,01/11/2024 10:09 AM,6,1,0
0,1,1,0.0,0,a3b3a0c8-a135-11e9-9cda-0a87ae2ba916,9,2,1,0.0,0,01/11/2024 10:09 AM,2,0,0
1,1,1,0.0,1,a3a701b8-a135-11e9-9cda-0a87ae2ba916,13,1,1,0.0,0,01/11/2024 10:09 AM,0,1,0
3,1,1,0.0,0,a3a945c0-a135-11e9-9cda-0a87ae2ba916,26,10,1,0.0,0,01/11/2024 10:09 AM,10,0,0
0,1,1,0.0,5,1885794833713023406,5,10,1,0.0,0,01/11/2024 10:09 AM,5,5,0
0,1,1,0.0,4,a3a71b0a-a135-11e9-9cda-0a87ae2ba916,2,8,1,1.0,0,01/11/2024 10:09 AM,4,4,1
1,1,1,0.0,0,a3a40088-a135-11e9-9cda-0a87ae2ba916,18,3,1,1.0,0,01/11/2024 10:09 AM,3,0,1
0,1,1,0.0,0,a3a9b6e9-a135-11e9-9cda-0a87ae2ba916,5,9,1,1.0,0,01/11/2024 10:09 AM,9,0,1
0,1,1,0.0,2,a3a93b6d-a135-11e9-9cda-0a87ae2ba916,4,11,1,0.0,0,01/11/2024 10:10 AM,9,2,0
1,1,1,0.0,3,a3aab0b6-a135-11e9-9cda-0a87ae2ba916,9,9,1,0.0,0,01/11/2024 10:10 AM,6,3,0
1,1,1,0.0,3,03a1610c-3ba0-4b85-b512-bc26791cb7ee,4,10,1,0.0,0,01/11/2024 10:10 AM,7,3,0
0,1,1,0.0,1,a3b1050d-a135-11e9-9cda-0a87ae2ba916,9,6,1,0.0,0,01/11/2024 10:10 AM,5,1,0
0,1,1,0.0,0,a3ad47f8-a135-11e9-9cda-0a87ae2ba916,4,7,1,0.0,0,01/11/2024 10:10 AM,7,0,0
3,1,1,0.0,1,a3b029be-a135-11e9-9cda-0a87ae2ba916,1,15,1,0.0,0,01/11/2024 10:09 AM,14,1,0
0,1,1,0.0,1,a3b1330c-a135-11e9-9cda-0a87ae2ba916,5,6,1,0.0,0,01/11/2024 10:10 AM,5,1,0
4,1,1,2.0,1,a3a79fdc-a135-11e9-9cda-0a87ae2ba916,16,9,1,0.0,0,01/11/2024 10:10 AM,8,1,0
0,1,1,0.0,0,a3ad8fd9-a135-11e9-9cda-0a87ae2ba916,14,4,1,0.0,0,01/11/2024 10:10 AM,4,0,0
2,1,1,0.0,1,a3a3cbac-a135-11e9-9cda-0a87ae2ba916,18,3,1,0.0,0,01/11/2024 10:10 AM,2,1,0
0,1,1,0.0,1,a3b123c5-a135-11e9-9cda-0a87ae2ba916,1,10,1,0.0,0,01/11/2024 10:10 AM,9,1,0
0,1,1,0.0,2,a3b1e588-a135-11e9-9cda-0a87ae2ba916,0,3,1,8.0,0,01/11/2024 10:10 AM,1,2,8
0,1,1,0.0,1,a3b2767f-a135-11e9-9cda-0a87ae2ba916,5,6,1,0.0,0,01/11/2024 10:10 AM,5,1,0
3,1,1,0.0,1,a3a940a2-a135-11e9-9cda-0a87ae2ba916,6,6,1,0.0,0,01/11/2024 10:10 AM,5,1,0
1,1,1,1.0,0,a3a790cc-a135-11e9-9cda-0a87ae2ba916,26,2,1,0.0,0,01/11/2024 10:10 AM,2,0,0
1,1,1,0.0,0,a3af3bac-a135-11e9-9cda-0a87ae2ba916,1,13,1,0.0,0,01/11/2024 10:10 AM,13,0,0
0,1,1,0.0,0,1870193411073343610,8,7,1,0.0,0,01/11/2024 10:10 AM,7,0,0
0,1,1,,0,1890602768178733256,15,0,1,,0,01/11/2024 10:10 AM,0,0,0
0,1,1,0.0,2,a3a555e8-a135-11e9-9cda-0a87ae2ba916,9,6,1,0.0,0,01/11/2024 10:10 AM,4,2,0
0,1,1,0.0,1,a3a80f32-a135-11e9-9cda-0a87ae2ba916,12,7,1,0.0,0,01/11/2024 10:10 AM,6,1,0
0,1,1,0.0,0,a3b23263-a135-11e9-9cda-0a87ae2ba916,6,5,1,0.0,0,01/11/2024 10:10 AM,5,0,0
4,1,1,0.0,2,a3b2af02-a135-11e9-9cda-0a87ae2ba916,3,4,1,0.0,0,01/11/2024 10:10 AM,2,2,0
0,1,1,0.0,1,a3b2f15e-a135-11e9-9cda-0a87ae2ba916,8,7,1,0.0,0,01/11/2024 10:10 AM,6,1,0
0,1,1,0.0,4,a3ac6f28-a135-11e9-9cda-0a87ae2ba916,0,19,1,0.0,0,01/11/2024 10:10 AM,15,4,0
2,1,1,0.0,0,a3a9f256-a135-11e9-9cda-0a87ae2ba916,12,5,1,0.0,0,01/11/2024 10:10 AM,5,0,0
0,1,1,0.0,4,59019cbc-47d4-4743-afb2-e71e9767df0c,11,4,1,0.0,0,01/11/2024 10:10 AM,0,4,0
0,1,1,0.0,0,1879439877447006990,7,8,1,0.0,0,01/11/2024 10:10 AM,8,0,0
0,1,1,0.0,0,a3aa3adf-a135-11e9-9cda-0a87ae2ba916,18,5,1,0.0,0,01/11/2024 10:10 AM,5,0,0
0,1,1,0.0,3,a3a70bbd-a135-11e9-9cda-0a87ae2ba916,16,3,1,0.0,0,01/11/2024 10:10 AM,0,3,0
1,1,1,0.0,0,a3aae870-a135-11e9-9cda-0a87ae2ba916,3,11,1,0.0,0,01/11/2024 10:10 AM,11,0,0
0,1,1,0.0,1,cec28069-2a36-48e1-bcec-2364b44834c4,14,1,1,0.0,0,01/11/2024 10:10 AM,0,1,0
0,1,1,0.0,3,a3ad37c2-a135-11e9-9cda-0a87ae2ba916,4,7,1,0.0,0,01/11/2024 10:10 AM,4,3,0
0,1,1,,0,a3a9fc75-a135-11e9-9cda-0a87ae2ba916,19,0,1,,0,01/11/2024 10:10 AM,0,0,0
2,1,1,0.0,1,b09832de-1c8e-4b92-bd72-bd98dc80b92c,8,5,1,0.0,0,01/11/2024 10:10 AM,4,1,0
1,1,1,0.0,0,a3ad1900-a135-11e9-9cda-0a87ae2ba916,1,11,1,2.0,0,01/11/2024 10:10 AM,11,0,2
0,1,1,0.0,0,a3a98e37-a135-11e9-9cda-0a87ae2ba916,4,7,1,0.0,0,01/11/2024 10:10 AM,7,0,0
3,1,1,0.0,0,a3ac0fff-a135-11e9-9cda-0a87ae2ba916,6,10,1,0.0,0,01/11/2024 10:10 AM,10,0,0
0,1,1,0.0,0,1838613156025764214,12,3,1,0.0,0,01/11/2024 10:10 AM,3,0,0
0,1,1,0.0,1,a3aaed81-a135-11e9-9cda-0a87ae2ba916,18,1,1,0.0,0,01/11/2024 10:10 AM,0,1,0
1,1,1,0.0,0,a3a93622-a135-11e9-9cda-0a87ae2ba916,14,0,1,0.0,0,01/11/2024 10:10 AM,0,0,0
0,1,1,0.0,0,a3b0b801-a135-11e9-9cda-0a87ae2ba916,4,7,1,0.0,0,01/11/2024 10:10 AM,7,0,0
0,1,1,0.0,3,a3b44eba-a135-11e9-9cda-0a87ae2ba916,3,4,1,0.0,0,01/11/2024 10:10 AM,1,3,0
1,1,1,0.0,0,a3a95b7a-a135-11e9-9cda-0a87ae2ba916,9,5,1,0.0,0,01/11/2024 10:10 AM,5,0,0
1,1,1,0.0,2,a3a44476-a135-11e9-9cda-0a87ae2ba916,10,12,1,0.0,0,01/11/2024 10:10 AM,10,2,0
1,1,1,0.0,0,a3afdcbf-a135-11e9-9cda-0a87ae2ba916,2,12,1,0.0,0,01/11/2024 10:10 AM,12,0,0
1,1,1,0.0,7,a3a83698-a135-11e9-9cda-0a87ae2ba916,2,16,1,0.0,0,01/11/2024 10:10 AM,9,7,0
0,1,1,0.0,8,a3acb6f3-a135-11e9-9cda-0a87ae2ba916,7,8,1,0.0,0,01/11/2024 10:10 AM,0,8,0
1,1,1,0.0,0,a3a762a1-a135-11e9-9cda-0a87ae2ba916,8,2,1,0.0,0,01/11/2024 10:10 AM,2,0,0
0,1,1,0.0,3,a3b26fee-a135-11e9-9cda-0a87ae2ba916,3,8,1,0.0,0,01/11/2024 10:10 AM,5,3,0
1,1,1,0.0,2,a3aafccb-a135-11e9-9cda-0a87ae2ba916,10,5,1,0.0,0,01/11/2024 10:10 AM,3,1,0
0,1,1,0.0,1,a3b4590f-a135-11e9-9cda-0a87ae2ba916,4,7,1,0.0,0,01/11/2024 10:10 AM,6,1,0
0,1,1,0.0,1,a3b4963f-a135-11e9-9cda-0a87ae2ba916,3,12,1,0.0,0,01/11/2024 10:10 AM,11,1,0
1,1,1,0.0,4,a3a7d782-a135-11e9-9cda-0a87ae2ba916,7,18,1,1.0,0,01/11/2024 10:10 AM,14,4,1
0,1,1,0.0,4,a3adaf6b-a135-11e9-9cda-0a87ae2ba916,2,17,1,0.0,0,01/11/2024 10:10 AM,13,4,0
0,1,1,0.0,0,1859027847673133268,9,2,1,0.0,0,01/11/2024 10:10 AM,2,0,0
2,1,1,0.0,7,bbb67562-1f82-4dfa-a532-231ddc35444e,2,11,1,0.0,0,01/11/2024 10:10 AM,4,7,0
0,1,1,0.0,1,a3a58495-a135-11e9-9cda-0a87ae2ba916,22,5,1,0.0,0,01/11/2024 10:10 AM,4,1,0
0,1,1,0.0,0,a3ace51b-a135-11e9-9cda-0a87ae2ba916,8,3,1,0.0,0,01/11/2024 10:10 AM,3,0,0
2,1,1,0.0,4,a3af7c0e-a135-11e9-9cda-0a87ae2ba916,7,6,1,0.0,0,01/11/2024 10:10 AM,2,4,0
0,1,1,0.0,3,a3b4a05c-a135-11e9-9cda-0a87ae2ba916,4,11,1,0.0,0,01/11/2024 10:10 AM,8,3,0
0,1,1,0.0,0,a3b2a4ca-a135-11e9-9cda-0a87ae2ba916,9,2,1,0.0,0,01/11/2024 10:10 AM,2,0,0
1,1,1,0.0,4,1861593053874186306,8,6,1,0.0,0,01/11/2024 10:10 AM,2,4,0
0,1,1,0.0,2,a3a9607f-a135-11e9-9cda-0a87ae2ba916,14,21,1,0.0,0,01/11/2024 10:10 AM,19,2,0
1,1,1,0.0,5,a3b11ea4-a135-11e9-9cda-0a87ae2ba916,3,7,1,0.0,0,01/11/2024 10:10 AM,2,5,0
0,1,1,0.0,0,a3a5fb0d-a135-11e9-9cda-0a87ae2ba916,6,8,1,0.0,0,01/11/2024 10:10 AM,8,0,0
0,1,1,0.0,0,a3b2513d-a135-11e9-9cda-0a87ae2ba916,5,2,1,0.0,0,01/11/2024 10:10 AM,2,0,0
0,1,1,0.0,2,a3b2fbb6-a135-11e9-9cda-0a87ae2ba916,5,10,1,0.0,0,01/11/2024 10:10 AM,8,2,0
0,1,1,0.0,10,1872723419889143870,5,10,1,0.0,0,01/11/2024 10:10 AM,0,10,0
0,1,1,0.0,1,a3b1e065-a135-11e9-9cda-0a87ae2ba916,4,7,1,0.0,0,01/11/2024 10:10 AM,6,1,0
1,1,1,0.0,3,a3ac88db-a135-11e9-9cda-0a87ae2ba916,3,6,1,1.0,0,01/11/2024 10:10 AM,3,3,0
1,1,1,0.0,2,1872721938125427506,7,7,1,0.0,0,01/11/2024 10:10 AM,5,2,0
0,1,1,0.0,2,a3a6d884-a135-11e9-9cda-0a87ae2ba916,5,10,1,0.0,0,01/11/2024 10:10 AM,8,2,0
1,1,1,0.0,4,a3a60f7e-a135-11e9-9cda-0a87ae2ba916,11,11,1,0.0,0,01/11/2024 10:10 AM,7,4,0
0,1,1,0.0,3,a3ac1bc9-a135-11e9-9cda-0a87ae2ba916,6,9,1,0.0,0,01/11/2024 10:11 AM,6,3,0
0,1,1,0.0,0,a3afebff-a135-11e9-9cda-0a87ae2ba916,2,9,1,0.0,0,01/11/2024 10:11 AM,9,0,0
2,1,1,0.0,0,a3a7e69e-a135-11e9-9cda-0a87ae2ba916,9,0,1,0.0,0,01/11/2024 10:11 AM,0,0,0
0,1,1,0.0,0,a3a639f5-a135-11e9-9cda-0a87ae2ba916,10,1,1,0.0,0,01/11/2024 10:11 AM,1,0,0
4,1,1,0.0,7,a3a5428e-a135-11e9-9cda-0a87ae2ba916,0,30,1,1.0,0,01/11/2024 10:11 AM,23,7,1
0,1,1,0.0,0,a3a99346-a135-11e9-9cda-0a87ae2ba916,9,2,1,0.0,0,01/11/2024 10:11 AM,2,0,0
0,1,1,0.0,0,62cb5f1d-7dcb-4fe1-849f-d928288d73b9,9,6,1,0.0,0,01/11/2024 10:11 AM,6,0,0
0,1,1,0.0,0,cefa52d6-b185-4969-89a6-20eb65f5c294,9,6,1,0.0,0,01/11/2024 10:11 AM,6,0,0
0,1,1,0.0,2,1869786699581020630,11,4,1,0.0,0,01/11/2024 10:11 AM,2,2,0
0,1,1,0.0,2,a3a83181-a135-11e9-9cda-0a87ae2ba916,8,7,1,0.0,0,01/11/2024 10:11 AM,5,2,0
1,1,1,0.0,0,a3a4881d-a135-11e9-9cda-0a87ae2ba916,7,7,1,0.0,0,01/11/2024 10:11 AM,7,0,0
0,1,1,0.0,2,a3a9cafa-a135-11e9-9cda-0a87ae2ba916,6,8,1,1.0,0,01/11/2024 10:11 AM,6,2,1
2,1,1,0.0,5,a3b443ce-a135-11e9-9cda-0a87ae2ba916,4,5,1,0.0,0,01/11/2024 10:11 AM,0,5,0
0,1,1,0.0,8,a3b2ec43-a135-11e9-9cda-0a87ae2ba916,5,9,1,0.0,0,01/11/2024 10:11 AM,1,8,0
0,1,1,0.0,3,a3aa640c-a135-11e9-9cda-0a87ae2ba916,9,10,1,0.0,0,01/11/2024 10:11 AM,7,3,0
6,1,1,0.0,3,a3a739e4-a135-11e9-9cda-0a87ae2ba916,12,13,1,0.0,0,01/11/2024 10:11 AM,10,3,0
2,1,1,2.0,0,a3a60a65-a135-11e9-9cda-0a87ae2ba916,16,0,1,0.0,0,01/11/2024 10:11 AM,0,0,0
1,1,1,0.0,1,a3acf4eb-a135-11e9-9cda-0a87ae2ba916,3,7,1,0.0,0,01/11/2024 10:11 AM,6,1,0
2,1,1,0.0,2,a3a4739d-a135-11e9-9cda-0a87ae2ba916,21,4,1,0.0,0,01/11/2024 10:11 AM,2,2,0
1,1,1,0.0,0,a2aa2a53-3439-459b-9345-c21435e99a72,12,2,1,0.0,0,01/11/2024 10:11 AM,2,0,0
1,1,1,0.0,1,a3a3c696-a135-11e9-9cda-0a87ae2ba916,5,9,1,0.0,0,01/11/2024 10:11 AM,8,1,0
0,1,1,0.0,3,a3a87b3f-a135-11e9-9cda-0a87ae2ba916,1,14,1,0.0,0,01/11/2024 10:11 AM,11,3,0
1,1,1,0.0,3,a3b39bb0-a135-11e9-9cda-0a87ae2ba916,0,10,1,0.0,0,01/11/2024 10:10 AM,7,3,0
1,1,1,0.0,0,a3aa1623-a135-11e9-9cda-0a87ae2ba916,7,11,1,0.0,0,01/11/2024 10:10 AM,11,0,0
1,1,1,0.0,0,a3afe1dc-a135-11e9-9cda-0a87ae2ba916,3,7,1,0.0,0,01/11/2024 10:10 AM,7,0,0
0,1,1,0.0,0,a3b36d8a-a135-11e9-9cda-0a87ae2ba916,27,16,1,0.0,0,01/11/2024 10:10 AM,16,0,0
1,1,1,0.0,4,a3a5bf01-a135-11e9-9cda-0a87ae2ba916,13,9,1,0.0,0,01/11/2024 10:10 AM,5,4,0
0,1,1,0.0,1,1866822399451882164,10,5,1,0.0,0,01/11/2024 10:10 AM,4,1,0
0,1,1,0.0,1,a3a54cdb-a135-11e9-9cda-0a87ae2ba916,5,6,1,0.0,0,01/11/2024 10:10 AM,5,1,0
2,1,1,0.0,2,1859717767703464460,6,7,1,0.0,0,01/11/2024 10:10 AM,5,2,0
1,1,1,0.0,1,a3ac213b-a135-11e9-9cda-0a87ae2ba916,2,12,1,0.0,0,01/11/2024 10:10 AM,11,1,0
1,1,1,0.0,4,a3a9df3a-a135-11e9-9cda-0a87ae2ba916,0,12,1,2.0,0,01/11/2024 10:10 AM,8,4,2
1,1,1,0.0,6,a3a95669-a135-11e9-9cda-0a87ae2ba916,18,8,1,0.0,0,01/11/2024 10:10 AM,2,6,0
4,1,1,0.0,0,a3a4a71e-a135-11e9-9cda-0a87ae2ba916,19,1,1,0.0,0,01/11/2024 10:11 AM,1,0,0
1,1,1,0.0,1,a3a98429-a135-11e9-9cda-0a87ae2ba916,2,12,1,0.0,0,01/11/2024 10:11 AM,11,1,0
1,1,1,0.0,3,a3ad09b2-a135-11e9-9cda-0a87ae2ba916,1,9,1,0.0,0,01/11/2024 10:11 AM,6,3,0
1,1,1,0.0,0,a3a95142-a135-11e9-9cda-0a87ae2ba916,11,3,1,0.0,0,01/11/2024 10:11 AM,3,0,0
1,1,1,0.0,1,ee925757-31ce-41ad-9bb7-73b1bb363616,6,4,1,0.0,0,01/11/2024 10:11 AM,3,1,0
0,1,1,0.0,3,a3aa2078-a135-11e9-9cda-0a87ae2ba916,4,11,1,0.0,0,01/11/2024 10:11 AM,8,3,0
1,1,1,0.0,5,a3a74e60-a135-11e9-9cda-0a87ae2ba916,8,21,1,1.0,0,01/11/2024 10:11 AM,16,5,0
0,1,1,0.0,0,a3aa4a58-a135-11e9-9cda-0a87ae2ba916,13,6,1,0.0,0,01/11/2024 10:11 AM,6,0,0
0,1,1,0.0,0,a3b1ca28-a135-11e9-9cda-0a87ae2ba916,7,4,1,0.0,0,01/11/2024 10:11 AM,4,0,0
4,1,1,0.0,3,a3a840a6-a135-11e9-9cda-0a87ae2ba916,9,10,1,0.0,0,01/11/2024 10:11 AM,7,3,0
5,1,1,0.0,2,a3a634dd-a135-11e9-9cda-0a87ae2ba916,0,9,1,1.0,0,01/11/2024 10:11 AM,7,2,1
0,1,1,0.0,2,a3a80a1e-a135-11e9-9cda-0a87ae2ba916,12,11,1,0.0,0,01/11/2024 10:11 AM,9,2,0
1,1,1,0.0,3,a3a56ae5-a135-11e9-9cda-0a87ae2ba916,2,14,1,1.0,0,01/11/2024 10:11 AM,11,3,1
0,1,1,0.0,4,a3a7b41d-a135-11e9-9cda-0a87ae2ba916,1,13,1,0.0,0,01/11/2024 10:11 AM,9,4,0
0,1,1,0.0,1,a3aaf2ac-a135-11e9-9cda-0a87ae2ba916,12,3,1,0.0,0,01/11/2024 10:11 AM,2,1,0
1,1,1,0.0,3,a3a6ed98-a135-11e9-9cda-0a87ae2ba916,7,7,1,0.0,0,01/11/2024 10:11 AM,4,3,0
1,1,1,0.0,0,a3a845b0-a135-11e9-9cda-0a87ae2ba916,11,11,1,0.0,0,01/11/2024 10:11 AM,11,0,0
0,1,1,0.0,1,a3a710c5-a135-11e9-9cda-0a87ae2ba916,11,4,1,0.0,0,01/11/2024 10:11 AM,3,1,0
0,1,1,,0,1677249845303973994,2,0,1,,0,01/22/2023 09:46 PM,0,0,0
0,1,1,,0,1674190613209164838,2,0,1,,0,01/22/2023 09:45 PM,0,0,0
0,1,1,0.0,8,1594046405283107528,1,8,1,0.0,0,01/22/2023 09:44 PM,0,8,0
0,1,1,,0,1674190600324262932,1,0,1,,0,01/22/2023 09:47 PM,0,0,0
0,1,1,,0,1674190209482238320,2,0,1,,0,01/22/2023 09:44 PM,0,0,0
0,1,1,,0,1673852313397164652,1,0,1,,0,01/22/2023 09:47 PM,0,0,0
0,1,1,,0,1806749722902872486,2,0,1,,0,05/01/2023 02:51 PM,0,0,0
0,1,1,,0,1806749718607905164,2,0,1,,0,05/01/2023 02:51 PM,0,0,0
0,1,1,,0,1674190402755766970,1,0,1,,0,01/22/2023 09:45 PM,0,0,0
0,1,1,,0,1827484051430132400,1,0,1,,0,06/26/2023 11:51 AM,0,0,0
0,1,1,,0,1674190445705440012,1,0,1,,0,01/22/2023 09:45 PM,0,0,0
0,1,1,,0,1695776950890011384,2,0,1,,0,01/22/2023 09:44 PM,0,0,0
0,1,1,,0,1674190664748772496,1,0,1,,0,01/22/2023 09:45 PM,0,0,0
0,1,1,,0,1674190643273935966,1,0,1,,0,01/22/2023 09:45 PM,0,0,0
0,1,1,,0,1674190308266486306,2,0,1,,0,01/22/2023 09:45 PM,0,0,0
0,1,1,0.0,1,1674190673338707098,1,1,1,0.0,0,01/22/2023 09:44 PM,0,1,0
0,1,1,0.0,4,1563698684026425330,4,4,1,0.0,0,01/22/2023 09:46 PM,0,4,0
1,1,1,0.0,8,1561012878716023346,3,8,1,0.0,0,01/22/2023 09:46 PM,0,8,0
0,1,1,,0,1683527952999991298,10,0,1,,0,01/22/2023 09:46 PM,0,0,0
0,1,1,,0,1715846701206045544,2,0,1,,0,01/22/2023 09:46 PM,0,0,0
0,1,1,,0,1806753665682850716,2,0,1,,0,05/01/2023 03:06 PM,0,0,0
0,1,1,,0,1806753652797948724,2,0,1,,0,05/01/2023 03:06 PM,0,0,0
0,1,1,0.0,2,1806749757262611036,0,2,1,0.0,0,05/01/2023 02:51 PM,0,2,0
0,1,1,,0,1806753661387883380,2,0,1,,0,05/01/2023 03:06 PM,0,0,0
0,1,1,0.0,4,1582242311042651720,5,4,1,0.0,0,01/22/2023 09:45 PM,0,4,0
0,1,1,0.0,7,1594046448262943690,2,7,1,0.0,0,01/22/2023 09:44 PM,0,7,0
1,1,1,0.0,5,1674190428525570798,4,5,1,0.0,0,01/22/2023 09:45 PM,0,5,0
0,1,1,,0,1806749740082741756,4,0,1,,0,05/01/2023 02:51 PM,0,0,0
0,1,1,0.0,1,1673852330577033842,1,1,1,0.0,0,01/22/2023 09:45 PM,0,1,0
0,1,1,,0,1683527927230188514,1,0,1,,0,01/22/2023 09:44 PM,0,0,0
0,1,1,,0,1683527972235589660,1,0,1,,0,01/22/2023 09:46 PM,0,0,0
0,1,1,,0,1674190450000407312,1,0,1,,0,01/22/2023 09:46 PM,0,0,0
0,1,1,0.0,3,1582242293862782512,6,3,1,0.0,0,01/22/2023 09:46 PM,0,3,0
0,1,1,,0,1806753644208014098,2,0,1,,0,05/01/2023 03:06 PM,0,0,0
0,1,1,,0,1674190278201715174,2,0,1,,0,01/22/2023 09:47 PM,0,0,0
0,1,1,0.0,5,1571105055115583500,4,5,1,0.0,0,01/22/2023 09:45 PM,0,5,0
0,1,1,,0,1806749740082741752,2,0,1,,0,05/01/2023 02:51 PM,0,0,0
0,1,1,,0,1674190480065178440,1,0,1,,0,01/22/2023 09:44 PM,0,0,0
0,1,1,0.0,1,1806749731492807132,2,1,1,0.0,0,05/01/2023 02:51 PM,0,1,0
0,1,1,,0,1674190213777205624,1,0,1,,0,01/22/2023 09:44 PM,0,0,0
0,1,1,0.0,1,1806749722902872502,4,1,1,0.0,0,05/09/2023 11:44 AM,0,1,0
0,1,1,,0,1593766334653391752,12,0,1,,0,01/22/2023 09:46 PM,0,0,0
0,1,1,,0,1806753639913046764,2,0,1,,0,05/01/2023 03:06 PM,0,0,0
0,1,1,0.0,3,1806753635618079452,0,3,1,0.0,0,05/12/2023 09:33 AM,0,3,0
0,1,1,,0,1715846708743717234,1,0,1,,0,01/22/2023 09:47 PM,0,0,0
0,1,1,,0,1674190261021845962,1,0,1,,0,01/22/2023 09:46 PM,0,0,0
0,1,1,,0,1677249767994562566,1,0,1,,0,01/22/2023 09:44 PM,0,0,0
0,1,1,,0,1674190467180276534,1,0,1,,0,01/22/2023 09:45 PM,0,0,0
0,1,1,,0,1827484051430132398,2,0,1,,0,06/26/2023 11:51 AM,0,0,0
0,1,1,,0,1715823792589300662,1,0,1,,0,01/22/2023 09:47 PM,0,0,0
0,1,1,,0,1674190372690995868,1,0,1,,0,01/22/2023 09:45 PM,0,0,0
0,1,1,,0,1806749731492807144,2,0,1,,0,05/01/2023 02:51 PM,0,0,0
0,1,1,,0,1674190651863870574,2,0,1,,0,01/22/2023 09:44 PM,0,0,0
0,1,1,0.0,1,1674190570259491814,1,1,1,0.0,0,01/22/2023 09:44 PM,0,1,0
0,1,1,,0,1674190677633674404,2,0,1,,0,01/22/2023 09:45 PM,0,0,0
0,1,1,,0,1806749752967643710,2,0,1,,0,05/01/2023 02:51 PM,0,0,0
0,1,1,,0,1674190200892303714,1,0,1,,0,01/22/2023 09:44 PM,0,0,0
0,1,1,,0,1673852317692131950,1,0,1,,0,01/22/2023 09:45 PM,0,0,0
0,1,1,0.0,4,1594046409578074830,5,4,1,0.0,0,01/22/2023 09:44 PM,0,4,0
0,1,1,,0,1674190252431911356,1,0,1,,0,01/22/2023 09:46 PM,0,0,0
