num_bikes_available,station_id,num_docks_available,num_bikes_disabled,num_scooters_unavailable,is_renting,is_installed,is_returning,num_ebikes_available,num_docks_disabled,num_scooters_available,timestamp,n_classic,n_electric,n_scooters
1,a3ad0ecb-a135-11e9-9cda-0a87ae2ba916,9,1,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,0,1,0
5,1943243743326460398,9,1,0.0,1,1,1,3,0,0.0,07/27/2024 01:10 AM,2,3,0
8,56eccb5b-f4d7-43c5-b554-a6a0a7585e5e,7,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,8,0,0
3,aea853ed-c70c-4b1b-a7a8-d33869d8d58d,12,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
4,a3af40f1-a135-11e9-9cda-0a87ae2ba916,9,1,0.0,1,1,1,0,0,1.0,07/27/2024 01:10 AM,4,0,0
5,1970337111172100194,9,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,5,0,0
15,13820eba-039d-4231-9228-005ab0f4e451,0,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,15,0,0
1,a3ad66e6-a135-11e9-9cda-0a87ae2ba916,10,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,1,0,0
8,a3ae7dc3-a135-11e9-9cda-0a87ae2ba916,5,2,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,7,1,0
6,d53ae727-5265-4b8e-a6ca-2a36dc0345c4,22,1,0.0,1,1,1,2,0,3.0,07/27/2024 01:10 AM,4,2,0
14,a3ac8dfb-a135-11e9-9cda-0a87ae2ba916,0,0,0.0,1,1,1,3,0,1.0,07/27/2024 01:10 AM,11,3,1
9,1929537544978749446,1,5,0.0,1,1,1,4,0,0.0,07/27/2024 01:10 AM,5,4,0
2,a3ad3d08-a135-11e9-9cda-0a87ae2ba916,12,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,2,0,0
14,a3a73ef1-a135-11e9-9cda-0a87ae2ba916,0,0,0.0,1,1,1,1,0,1.0,07/27/2024 01:10 AM,13,1,1
2,a3b213af-a135-11e9-9cda-0a87ae2ba916,4,0,0.0,1,1,1,0,0,1.0,07/27/2024 01:10 AM,2,0,0
0,1789242536879942642,15,3,0.0,1,1,1,0,0,1.0,07/27/2024 01:10 AM,0,0,0
3,a3a640d1-a135-11e9-9cda-0a87ae2ba916,15,2,0.0,1,1,1,0,0,7.0,07/27/2024 01:10 AM,3,0,7
4,a3aa82d0-a135-11e9-9cda-0a87ae2ba916,14,1,0.0,1,1,1,0,0,3.0,07/27/2024 01:10 AM,4,0,3
9,a3af8b51-a135-11e9-9cda-0a87ae2ba916,4,2,0.0,1,1,1,3,0,0.0,07/27/2024 01:10 AM,6,3,0
1,a3aacf29-a135-11e9-9cda-0a87ae2ba916,24,2,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,1,0,0
3,a3ad327e-a135-11e9-9cda-0a87ae2ba916,6,1,0.0,1,1,1,0,0,1.0,07/27/2024 01:10 AM,3,0,1
11,1928767416660546464,4,0,0.0,1,1,1,9,0,0.0,07/27/2024 01:10 AM,2,9,0
4,1942494597574009470,11,0,0.0,1,1,1,4,0,0.0,07/27/2024 01:10 AM,0,4,0
12,a3aa2ff4-a135-11e9-9cda-0a87ae2ba916,5,2,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,11,1,0
3,b8c74f86-2873-4818-88ac-81d9ae374add,13,1,0.0,1,1,1,0,0,3.0,07/27/2024 01:10 AM,3,0,3
3,a3b27bcf-a135-11e9-9cda-0a87ae2ba916,4,4,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
4,a3b43478-a135-11e9-9cda-0a87ae2ba916,3,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,4,0,0
2,1890604506489868740,8,1,0.0,1,1,1,0,0,4.0,07/27/2024 01:10 AM,2,0,0
3,a3aa54a0-a135-11e9-9cda-0a87ae2ba916,2,4,0.0,1,1,1,0,0,2.0,07/27/2024 01:10 AM,3,0,0
10,a3a43a25-a135-11e9-9cda-0a87ae2ba916,1,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,10,0,0
11,a3ae8d13-a135-11e9-9cda-0a87ae2ba916,0,0,0.0,1,1,1,7,0,0.0,07/27/2024 01:10 AM,4,7,0
6,a3a53324-a135-11e9-9cda-0a87ae2ba916,41,5,1.0,1,1,1,0,0,2.0,07/27/2024 01:10 AM,6,0,2
10,a3aade4c-a135-11e9-9cda-0a87ae2ba916,5,2,0.0,1,1,1,5,0,1.0,07/27/2024 01:10 AM,5,5,0
1,a3aabfe3-a135-11e9-9cda-0a87ae2ba916,18,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,1,0,0
4,1879441011318372516,5,2,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,4,0,0
5,a3adc925-a135-11e9-9cda-0a87ae2ba916,10,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,4,1,0
9,a3aa453c-a135-11e9-9cda-0a87ae2ba916,11,2,0.0,1,1,1,3,0,1.0,07/27/2024 01:10 AM,6,3,0
0,a3a7aa0e-a135-11e9-9cda-0a87ae2ba916,5,2,0.0,1,1,1,0,0,4.0,07/27/2024 01:10 AM,0,0,4
6,532a6e43-6efc-4c87-81a8-c75dfd8e8fde,5,1,3.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,5,1,0
3,a3a47dde-a135-11e9-9cda-0a87ae2ba916,20,0,0.0,1,1,1,0,0,1.0,07/27/2024 01:10 AM,3,0,0
4,1966261229814532840,10,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,4,0,0
7,1938034793873535334,6,2,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,7,0,0
5,1958859390231356014,9,1,0.0,1,1,1,3,0,0.0,07/27/2024 01:10 AM,2,3,0
33,a3a734ce-a135-11e9-9cda-0a87ae2ba916,3,2,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,32,2,0
27,a3a9892f-a135-11e9-9cda-0a87ae2ba916,6,4,0.0,1,1,1,3,0,2.0,07/27/2024 01:10 AM,24,2,0
6,a3a9309d-a135-11e9-9cda-0a87ae2ba916,7,2,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,5,1,0
9,a3a87631-a135-11e9-9cda-0a87ae2ba916,2,2,1.0,1,1,1,5,0,2.0,07/27/2024 01:10 AM,4,5,0
2,1962991219412381958,7,0,0.0,1,1,1,1,0,2.0,07/27/2024 01:10 AM,1,1,0
7,a3adaa52-a135-11e9-9cda-0a87ae2ba916,4,0,0.0,1,1,1,5,0,0.0,07/27/2024 01:10 AM,2,5,0
6,a3a51934-a135-11e9-9cda-0a87ae2ba916,8,0,0.0,1,1,1,1,0,5.0,07/27/2024 01:10 AM,5,1,5
7,1861996658372408268,5,1,0.0,1,1,1,2,0,2.0,07/27/2024 01:10 AM,5,2,0
2,a3ae923d-a135-11e9-9cda-0a87ae2ba916,10,1,0.0,1,1,1,1,0,2.0,07/27/2024 01:10 AM,1,1,0
2,a3a41af5-a135-11e9-9cda-0a87ae2ba916,35,1,0.0,1,1,1,0,0,1.0,07/27/2024 01:10 AM,2,0,1
18,a3aa6e51-a135-11e9-9cda-0a87ae2ba916,0,2,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,16,2,0
13,a3a7537c-a135-11e9-9cda-0a87ae2ba916,9,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,13,0,0
6,a3a57f6b-a135-11e9-9cda-0a87ae2ba916,7,2,0.0,1,1,1,4,0,0.0,07/27/2024 01:10 AM,2,4,0
7,1943243414585123730,7,1,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,6,1,0
3,1974452106772983826,8,0,0.0,1,1,1,3,1,0.0,07/27/2024 01:10 AM,0,3,0
4,1871992684446460008,8,3,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,2,2,0
15,a3a53d70-a135-11e9-9cda-0a87ae2ba916,4,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,14,1,0
7,a3accb60-a135-11e9-9cda-0a87ae2ba916,2,0,0.0,1,1,1,0,0,2.0,07/27/2024 01:10 AM,7,0,0
2,a3b2c354-a135-11e9-9cda-0a87ae2ba916,9,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,1,1,0
3,a3b305e7-a135-11e9-9cda-0a87ae2ba916,11,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
7,a3a3dc37-a135-11e9-9cda-0a87ae2ba916,5,2,0.0,1,1,1,0,0,1.0,07/27/2024 01:10 AM,7,0,1
2,a3aa017e-a135-11e9-9cda-0a87ae2ba916,9,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,1,1,0
8,a3a817dc-a135-11e9-9cda-0a87ae2ba916,2,2,0.0,1,1,1,3,0,3.0,07/27/2024 01:10 AM,5,3,3
4,1963672958015783854,9,2,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,3,1,0
7,a3a7c852-a135-11e9-9cda-0a87ae2ba916,6,1,0.0,1,1,1,1,0,1.0,07/27/2024 01:10 AM,6,1,1
2,a3b25b6d-a135-11e9-9cda-0a87ae2ba916,0,5,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,1,1,0
8,1945195369201185184,6,0,1.0,1,1,1,6,0,0.0,07/27/2024 01:10 AM,2,6,0
8,1942481603584237586,6,1,0.0,1,1,1,4,0,0.0,07/27/2024 01:10 AM,4,4,0
3,1963650659022207484,12,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
13,a3aad436-a135-11e9-9cda-0a87ae2ba916,3,3,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,13,0,0
6,8a677aec-442b-47b8-aff7-50852e1d26c0,5,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,5,1,0
5,a3acc649-a135-11e9-9cda-0a87ae2ba916,6,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,5,0,0
1,a3afebff-a135-11e9-9cda-0a87ae2ba916,9,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,1,0,0
4,1936582699682930930,9,2,0.0,1,1,1,1,0,0.0,07/27/2024 01:09 AM,3,1,0
10,1963305045676278322,4,1,0.0,1,1,1,4,0,0.0,07/27/2024 01:09 AM,6,4,0
0,a3b4590f-a135-11e9-9cda-0a87ae2ba916,11,0,,1,1,1,0,0,,07/27/2024 01:09 AM,0,0,0
8,a3afaef3-a135-11e9-9cda-0a87ae2ba916,10,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,8,0,0
8,a3a639f5-a135-11e9-9cda-0a87ae2ba916,0,1,0.0,1,1,1,0,0,1.0,07/27/2024 01:09 AM,8,0,1
10,a3a4a202-a135-11e9-9cda-0a87ae2ba916,13,1,2.0,1,1,1,2,0,1.0,07/27/2024 01:09 AM,8,2,1
11,a3afdcbf-a135-11e9-9cda-0a87ae2ba916,1,3,0.0,1,1,1,2,0,0.0,07/27/2024 01:09 AM,9,2,0
5,a3ad37c2-a135-11e9-9cda-0a87ae2ba916,5,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,5,0,0
1,1958859960485118844,4,0,0.0,1,1,1,0,1,10.0,07/27/2024 01:09 AM,1,0,0
3,a3b1050d-a135-11e9-9cda-0a87ae2ba916,7,4,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,3,0,0
4,a3a762a1-a135-11e9-9cda-0a87ae2ba916,7,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,4,0,0
3,a3ad09b2-a135-11e9-9cda-0a87ae2ba916,8,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,3,0,0
3,1931403472863201974,11,1,0.0,1,1,1,1,0,0.0,07/27/2024 01:09 AM,2,1,0
8,a3a940a2-a135-11e9-9cda-0a87ae2ba916,0,5,0.0,1,1,1,4,0,1.0,07/27/2024 01:09 AM,4,4,0
0,1945194351261708978,15,0,,1,1,1,0,0,,07/27/2024 01:09 AM,0,0,0
9,a3a3fb5d-a135-11e9-9cda-0a87ae2ba916,1,1,1.0,1,1,1,4,0,4.0,07/27/2024 01:09 AM,5,4,3
1,a3a56ae5-a135-11e9-9cda-0a87ae2ba916,18,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:09 AM,0,1,0
5,a3af7c0e-a135-11e9-9cda-0a87ae2ba916,10,0,0.0,1,1,1,2,0,0.0,07/27/2024 01:09 AM,3,2,0
9,a3a80f32-a135-11e9-9cda-0a87ae2ba916,7,0,0.0,1,1,1,0,0,3.0,07/27/2024 01:09 AM,9,0,0
5,1955583912707186772,9,0,1.0,1,1,1,1,0,1.0,07/27/2024 01:09 AM,4,1,0
8,a3a54cdb-a135-11e9-9cda-0a87ae2ba916,3,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:09 AM,7,1,0
11,a3a701b8-a135-11e9-9cda-0a87ae2ba916,0,2,0.0,1,1,1,5,0,2.0,07/27/2024 01:09 AM,6,5,0
3,a3b1e588-a135-11e9-9cda-0a87ae2ba916,5,2,0.0,1,1,1,1,0,1.0,07/27/2024 01:09 AM,2,1,1
16,a3ac54af-a135-11e9-9cda-0a87ae2ba916,6,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,16,0,0
5,1859718111300847802,4,6,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,5,0,0
15,a3a555e8-a135-11e9-9cda-0a87ae2ba916,0,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,15,0,0
16,a3a4a71e-a135-11e9-9cda-0a87ae2ba916,6,1,0.0,1,1,1,13,0,0.0,07/27/2024 01:09 AM,3,13,0
4,a3a42fa7-a135-11e9-9cda-0a87ae2ba916,11,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,4,0,0
6,a3a44476-a135-11e9-9cda-0a87ae2ba916,12,4,0.0,1,1,1,0,1,0.0,07/27/2024 01:09 AM,6,0,0
3,a3b23263-a135-11e9-9cda-0a87ae2ba916,7,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,3,0,0
5,a3b0b801-a135-11e9-9cda-0a87ae2ba916,5,0,0.0,1,1,1,3,0,1.0,07/27/2024 01:09 AM,2,3,0
5,ee925757-31ce-41ad-9bb7-73b1bb363616,5,1,0.0,1,1,1,2,0,0.0,07/27/2024 01:09 AM,3,2,0
11,a3a70bbd-a135-11e9-9cda-0a87ae2ba916,5,0,0.0,1,1,1,1,0,3.0,07/27/2024 01:09 AM,10,1,3
5,1952605912741636714,0,4,0.0,1,1,1,2,0,6.0,07/27/2024 01:09 AM,3,2,0
3,1939575808945160592,9,3,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,3,0,0
6,4c57c316-82a8-4b9d-a16c-ae7922a2057a,9,0,0.0,1,1,1,3,0,0.0,07/27/2024 01:09 AM,3,3,0
3,a3adaf6b-a135-11e9-9cda-0a87ae2ba916,7,6,0.0,1,1,1,0,0,3.0,07/27/2024 01:09 AM,3,0,0
5,a3ae687f-a135-11e9-9cda-0a87ae2ba916,6,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,5,0,0
5,a3a40088-a135-11e9-9cda-0a87ae2ba916,15,0,0.0,1,1,1,0,0,2.0,07/27/2024 01:09 AM,5,0,2
2,1970337315463389684,13,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,2,0,0
20,a3a74e60-a135-11e9-9cda-0a87ae2ba916,6,2,1.0,1,1,1,2,0,2.0,07/27/2024 01:09 AM,18,2,2
13,bbb67562-1f82-4dfa-a532-231ddc35444e,1,1,0.0,1,1,1,5,0,0.0,07/27/2024 01:09 AM,8,5,0
1,1954768541828039308,10,4,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,0,1,0
6,a3ad1900-a135-11e9-9cda-0a87ae2ba916,5,0,0.0,1,1,1,1,0,3.0,07/27/2024 01:10 AM,5,1,3
2,a3aae870-a135-11e9-9cda-0a87ae2ba916,11,0,0.0,1,1,1,1,0,2.0,07/27/2024 01:09 AM,1,1,0
4,a3ace51b-a135-11e9-9cda-0a87ae2ba916,7,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:09 AM,3,1,0
4,1934288056893243658,9,2,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,4,0,0
2,a3b2767f-a135-11e9-9cda-0a87ae2ba916,9,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,2,0,0
6,a3b0e141-a135-11e9-9cda-0a87ae2ba916,5,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:09 AM,5,1,0
13,a3a3cbac-a135-11e9-9cda-0a87ae2ba916,9,0,0.0,1,1,1,6,0,1.0,07/27/2024 01:09 AM,7,6,1
5,59019cbc-47d4-4743-afb2-e71e9767df0c,10,0,0.0,1,1,1,3,0,0.0,07/27/2024 01:10 AM,2,3,0
9,a3afa9dc-a135-11e9-9cda-0a87ae2ba916,5,0,0.0,1,1,1,6,0,1.0,07/27/2024 01:10 AM,3,6,0
9,a3ac213b-a135-11e9-9cda-0a87ae2ba916,5,0,0.0,1,1,1,4,0,1.0,07/27/2024 01:10 AM,5,4,0
14,a3a6d884-a135-11e9-9cda-0a87ae2ba916,0,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,14,0,0
10,1927730149429352986,4,0,0.0,1,1,1,8,0,1.0,07/27/2024 01:10 AM,2,8,0
4,62cb5f1d-7dcb-4fe1-849f-d928288d73b9,9,2,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,4,0,0
3,a3ae737f-a135-11e9-9cda-0a87ae2ba916,4,7,0.0,1,1,1,2,0,1.0,07/27/2024 01:10 AM,1,2,0
6,a3a7d782-a135-11e9-9cda-0a87ae2ba916,15,2,0.0,1,1,1,0,0,4.0,07/27/2024 01:10 AM,6,0,4
2,a3aa1b5b-a135-11e9-9cda-0a87ae2ba916,13,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,2,0,0
5,1872723419889143870,10,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,5,0,0
8,a3a95142-a135-11e9-9cda-0a87ae2ba916,6,1,0.0,1,1,1,6,0,0.0,07/27/2024 01:10 AM,2,6,0
4,a3b1330c-a135-11e9-9cda-0a87ae2ba916,7,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,3,1,0
3,a3aaed81-a135-11e9-9cda-0a87ae2ba916,15,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
10,03a1610c-3ba0-4b85-b512-bc26791cb7ee,5,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,9,1,0
1,a3b3a0c8-a135-11e9-9cda-0a87ae2ba916,10,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,0,1,0
6,1861593053874186306,8,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,6,0,0
0,a3a3c696-a135-11e9-9cda-0a87ae2ba916,14,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,0,0,0
6,a3b1ca28-a135-11e9-9cda-0a87ae2ba916,0,1,0.0,1,1,1,4,0,3.0,07/27/2024 01:10 AM,2,4,0
3,a3b39bb0-a135-11e9-9cda-0a87ae2ba916,7,1,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,2,1,0
1,a3b0b291-a135-11e9-9cda-0a87ae2ba916,10,0,0.0,1,1,1,1,0,3.0,07/27/2024 01:10 AM,0,1,0
6,1838613156025764214,9,0,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,4,2,0
7,a3b0ccad-a135-11e9-9cda-0a87ae2ba916,4,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,6,1,0
11,a3a58495-a135-11e9-9cda-0a87ae2ba916,14,2,0.0,1,1,1,0,0,1.0,07/27/2024 01:10 AM,11,0,0
3,a3a6002c-a135-11e9-9cda-0a87ae2ba916,9,0,0.0,1,1,1,1,0,3.0,07/27/2024 01:10 AM,2,1,3
2,cefa52d6-b185-4969-89a6-20eb65f5c294,13,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,1,1,0
3,1939172360789937026,1,1,0.0,1,1,1,0,0,10.0,07/27/2024 01:10 AM,3,0,0
3,1934288340856818638,10,2,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
15,a3aa1623-a135-11e9-9cda-0a87ae2ba916,4,0,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,13,2,0
3,cec28069-2a36-48e1-bcec-2364b44834c4,6,6,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
11,a3a7e69e-a135-11e9-9cda-0a87ae2ba916,0,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,10,1,0
3,a3aded13-a135-11e9-9cda-0a87ae2ba916,8,0,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,1,2,0
2,a3b2af02-a135-11e9-9cda-0a87ae2ba916,8,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,2,0,0
9,1936552997477483122,6,0,0.0,1,1,1,9,0,0.0,07/27/2024 01:10 AM,0,9,0
2,b09832de-1c8e-4b92-bd72-bd98dc80b92c,11,2,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,2,0,0
5,1945194573870506886,10,0,0.0,1,1,1,2,0,1.0,07/27/2024 01:10 AM,3,2,0
3,a3a5428e-a135-11e9-9cda-0a87ae2ba916,32,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
14,a3a9fc75-a135-11e9-9cda-0a87ae2ba916,3,0,1.0,1,1,1,6,0,1.0,07/27/2024 01:10 AM,8,6,1
14,a3affb22-a135-11e9-9cda-0a87ae2ba916,3,2,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,13,1,0
22,a3a80a1e-a135-11e9-9cda-0a87ae2ba916,0,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,22,0,0
12,a3a6ed98-a135-11e9-9cda-0a87ae2ba916,2,1,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,11,1,0
6,a3aa2078-a135-11e9-9cda-0a87ae2ba916,4,4,1.0,1,1,1,1,0,0.0,07/27/2024 01:09 AM,5,1,0
23,a3a95669-a135-11e9-9cda-0a87ae2ba916,1,1,0.0,1,1,1,3,0,2.0,07/27/2024 01:09 AM,20,3,0
4,a3b44eba-a135-11e9-9cda-0a87ae2ba916,2,1,0.0,1,1,1,3,0,0.0,07/27/2024 01:09 AM,1,3,0
9,a3a840a6-a135-11e9-9cda-0a87ae2ba916,3,11,0.0,1,1,1,5,0,0.0,07/27/2024 01:09 AM,4,5,0
4,1932088872431302840,10,1,0.0,1,1,1,1,0,0.0,07/27/2024 01:09 AM,3,1,0
4,a3adb48a-a135-11e9-9cda-0a87ae2ba916,7,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,4,0,0
2,a3a634dd-a135-11e9-9cda-0a87ae2ba916,11,1,1.0,1,1,1,1,0,0.0,07/27/2024 01:09 AM,1,1,0
7,a3a93622-a135-11e9-9cda-0a87ae2ba916,7,1,0.0,1,1,1,2,0,0.0,07/27/2024 01:09 AM,5,2,0
6,a3b2cd97-a135-11e9-9cda-0a87ae2ba916,2,3,0.0,1,1,1,2,0,0.0,07/27/2024 01:09 AM,4,2,0
4,a3aa4a58-a135-11e9-9cda-0a87ae2ba916,15,0,0.0,1,1,1,2,0,0.0,07/27/2024 01:09 AM,2,2,0
8,a3acb6f3-a135-11e9-9cda-0a87ae2ba916,7,0,0.0,1,1,1,4,0,0.0,07/27/2024 01:09 AM,4,4,0
12,a3ac0fff-a135-11e9-9cda-0a87ae2ba916,6,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,12,0,0
2,a3ac88db-a135-11e9-9cda-0a87ae2ba916,5,2,0.0,1,1,1,0,0,2.0,07/27/2024 01:09 AM,2,0,2
28,a3a945c0-a135-11e9-9cda-0a87ae2ba916,10,0,1.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,28,0,0
5,a3b26fee-a135-11e9-9cda-0a87ae2ba916,2,4,0.0,1,1,1,1,0,0.0,07/27/2024 01:09 AM,4,1,0
10,a3a5c96f-a135-11e9-9cda-0a87ae2ba916,0,2,0.0,1,1,1,1,0,3.0,07/27/2024 01:09 AM,9,1,0
6,a3a71b0a-a135-11e9-9cda-0a87ae2ba916,3,1,0.0,1,1,1,2,0,1.0,07/27/2024 01:09 AM,4,2,1
14,a3a715ce-a135-11e9-9cda-0a87ae2ba916,1,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:09 AM,13,1,0
4,a3b2ec43-a135-11e9-9cda-0a87ae2ba916,11,0,0.0,1,1,1,2,0,0.0,07/27/2024 01:09 AM,2,2,0
10,a3ae6e48-a135-11e9-9cda-0a87ae2ba916,1,0,0.0,1,1,1,8,0,0.0,07/27/2024 01:09 AM,2,8,0
5,a3a7f5ea-a135-11e9-9cda-0a87ae2ba916,9,3,0.0,1,1,1,2,0,2.0,07/27/2024 01:10 AM,3,2,0
14,a3a710c5-a135-11e9-9cda-0a87ae2ba916,1,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,14,0,0
7,a3a98429-a135-11e9-9cda-0a87ae2ba916,7,1,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,5,2,0
10,a3aa640c-a135-11e9-9cda-0a87ae2ba916,8,1,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,9,1,0
8,1866822399451882164,3,4,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,6,2,0
7,a3ac6f28-a135-11e9-9cda-0a87ae2ba916,12,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,7,0,0
0,1962566552401003212,14,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,0,0,0
12,a3af3bac-a135-11e9-9cda-0a87ae2ba916,0,2,0.0,1,1,1,4,0,1.0,07/27/2024 01:10 AM,8,4,0
7,1942539875938640858,6,2,0.0,1,1,1,7,0,0.0,07/27/2024 01:10 AM,0,7,0
2,a3b36d8a-a135-11e9-9cda-0a87ae2ba916,40,1,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,1,1,0
12,a3aaf2ac-a135-11e9-9cda-0a87ae2ba916,0,2,0.0,1,1,1,6,0,1.0,07/27/2024 01:10 AM,6,6,1
6,1887668523852444498,0,0,0.0,1,1,1,3,0,5.0,07/27/2024 01:10 AM,3,3,0
6,a3a9cafa-a135-11e9-9cda-0a87ae2ba916,9,0,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,4,2,0
1,a3b0fff9-a135-11e9-9cda-0a87ae2ba916,8,0,0.0,1,1,1,0,0,2.0,07/27/2024 01:10 AM,1,0,0
8,a3a4881d-a135-11e9-9cda-0a87ae2ba916,5,2,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,8,0,0
6,a3a83698-a135-11e9-9cda-0a87ae2ba916,11,1,1.0,1,1,1,3,0,0.0,07/27/2024 01:10 AM,3,3,0
8,a3b029be-a135-11e9-9cda-0a87ae2ba916,4,6,0.0,1,1,1,3,0,1.0,07/27/2024 01:10 AM,5,3,0
7,a3a83181-a135-11e9-9cda-0a87ae2ba916,7,1,0.0,1,1,1,4,0,0.0,07/27/2024 01:10 AM,3,4,0
5,1879439877447006990,2,8,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,4,1,0
