num_ebikes_available,num_docks_disabled,is_installed,num_bikes_disabled,is_returning,station_id,num_docks_available,num_scooters_unavailable,num_scooters_available,is_renting,num_bikes_available,timestamp,n_classic,n_electric,n_scooters
3,0,1,6,1,97818a9b-0f86-44df-98e6-1bc16812e3d9,3,0.0,0.0,1,10,06/20/2024 10:09 PM,7,3,0
0,0,1,6,1,1ce9b7b2-6ef1-4e3b-abd4-85dedaf0ee65,8,1.0,0.0,1,0,06/20/2024 10:09 PM,0,0,0
2,0,1,0,1,a3a74947-a135-11e9-9cda-0a87ae2ba916,0,0.0,0.0,1,15,06/20/2024 10:09 PM,13,2,0
7,0,1,0,1,a3a523a6-a135-11e9-9cda-0a87ae2ba916,7,0.0,1.0,1,22,06/20/2024 10:09 PM,15,7,1
5,0,1,1,1,a3a84fb8-a135-11e9-9cda-0a87ae2ba916,2,0.0,0.0,1,15,06/20/2024 10:09 PM,10,5,0
8,0,1,1,1,1928767416660546464,2,0.0,0.0,1,12,06/20/2024 10:09 PM,4,8,0
0,0,1,2,1,a3ad5764-a135-11e9-9cda-0a87ae2ba916,4,0.0,0.0,1,5,06/20/2024 10:09 PM,5,0,0
0,0,1,1,1,8759a858-d7eb-4382-b38f-2223c3f9e25d,10,0.0,0.0,1,4,06/20/2024 10:09 PM,4,0,0
5,0,1,2,1,a3ac8dfb-a135-11e9-9cda-0a87ae2ba916,0,0.0,0.0,1,13,06/20/2024 10:09 PM,8,5,0
0,1,1,5,1,b8c74f86-2873-4818-88ac-81d9ae374add,3,0.0,0.0,1,10,06/20/2024 10:09 PM,10,0,0
6,0,1,0,1,a3a72fc4-a135-11e9-9cda-0a87ae2ba916,4,0.0,0.0,1,16,06/20/2024 10:09 PM,10,5,0
0,0,1,0,1,a3aa82d0-a135-11e9-9cda-0a87ae2ba916,13,0.0,0.0,1,9,06/20/2024 10:09 PM,9,0,0
0,0,1,1,1,a3a3dc37-a135-11e9-9cda-0a87ae2ba916,1,1.0,0.0,1,11,06/20/2024 10:09 PM,12,0,0
4,0,1,0,1,7c56e4d5-92ee-4129-9a3a-d2ce89eab31d,2,0.0,0.0,1,12,06/20/2024 10:09 PM,8,4,0
0,0,1,6,1,a3a53324-a135-11e9-9cda-0a87ae2ba916,48,0.0,0.0,1,1,06/20/2024 10:09 PM,1,0,0
0,0,1,3,1,a3a4b693-a135-11e9-9cda-0a87ae2ba916,13,0.0,0.0,1,7,06/20/2024 10:09 PM,7,0,0
1,0,1,0,1,a3b2c354-a135-11e9-9cda-0a87ae2ba916,5,0.0,0.0,1,6,06/20/2024 10:09 PM,5,1,0
4,0,1,1,1,95185a0d-da45-406a-a892-6b37b0d29fa8,7,0.0,0.0,1,7,06/20/2024 10:09 PM,3,4,0
1,0,1,4,1,a3aa6e51-a135-11e9-9cda-0a87ae2ba916,6,0.0,1.0,1,7,06/20/2024 10:09 PM,7,1,0
0,0,1,0,1,a3a43a25-a135-11e9-9cda-0a87ae2ba916,5,0.0,0.0,1,6,06/20/2024 10:09 PM,6,0,0
1,0,1,1,1,1943243743326460398,7,0.0,0.0,1,7,06/20/2024 10:09 PM,6,1,0
4,0,1,0,1,a3adb9a3-a135-11e9-9cda-0a87ae2ba916,1,0.0,1.0,1,17,06/20/2024 10:09 PM,13,4,0
4,0,1,1,1,1936565171921396140,1,0.0,0.0,1,9,06/20/2024 10:09 PM,5,4,0
0,0,1,5,1,a3a4ef26-a135-11e9-9cda-0a87ae2ba916,6,0.0,1.0,1,7,06/20/2024 10:09 PM,7,0,1
0,0,1,3,1,a3a7faf7-a135-11e9-9cda-0a87ae2ba916,6,0.0,1.0,1,5,06/20/2024 10:09 PM,5,0,1
1,0,1,1,1,a3a478c9-a135-11e9-9cda-0a87ae2ba916,2,0.0,2.0,1,14,06/20/2024 10:09 PM,13,1,2
0,0,1,0,1,d6456ded-180b-4d6e-b020-3aa80bce5c2c,10,0.0,0.0,1,5,06/20/2024 10:09 PM,5,0,0
0,0,1,0,1,a3af8b51-a135-11e9-9cda-0a87ae2ba916,11,0.0,1.0,1,3,06/20/2024 10:09 PM,3,0,0
1,0,1,0,1,a3b1f4fb-a135-11e9-9cda-0a87ae2ba916,8,0.0,0.0,1,3,06/20/2024 10:09 PM,2,1,0
0,0,1,0,1,a3a87631-a135-11e9-9cda-0a87ae2ba916,15,,,1,0,06/20/2024 10:09 PM,0,0,0
9,0,1,1,1,a3b0060d-a135-11e9-9cda-0a87ae2ba916,1,0.0,0.0,1,13,06/20/2024 10:09 PM,4,9,0
9,0,1,0,1,1945195369201185184,3,0.0,0.0,1,12,06/20/2024 10:09 PM,3,9,0
3,0,1,5,1,a3a7537c-a135-11e9-9cda-0a87ae2ba916,2,0.0,0.0,1,16,06/20/2024 10:09 PM,13,3,0
5,0,1,0,1,a3a49cd7-a135-11e9-9cda-0a87ae2ba916,3,0.0,3.0,1,13,06/20/2024 10:09 PM,8,5,3
1,0,1,2,1,a3ad3d08-a135-11e9-9cda-0a87ae2ba916,11,0.0,1.0,1,1,06/20/2024 10:09 PM,0,1,0
0,0,1,0,1,48b2ed2f-18aa-4a9b-b27d-db9f6d0c8c16,9,0.0,0.0,1,6,06/20/2024 10:09 PM,6,0,0
1,0,1,0,1,1943243414585123730,2,0.0,4.0,1,8,06/20/2024 10:09 PM,7,1,0
3,0,1,3,1,a3a9892f-a135-11e9-9cda-0a87ae2ba916,16,0.0,4.0,1,17,06/20/2024 10:09 PM,14,3,0
1,0,1,2,1,a3ad327e-a135-11e9-9cda-0a87ae2ba916,6,0.0,0.0,1,3,06/20/2024 10:09 PM,2,1,0
1,0,1,1,1,a3aa259c-a135-11e9-9cda-0a87ae2ba916,2,0.0,1.0,1,11,06/20/2024 10:09 PM,10,1,0
2,0,1,0,1,a3b213af-a135-11e9-9cda-0a87ae2ba916,4,0.0,0.0,1,3,06/20/2024 10:09 PM,1,2,0
0,0,1,0,1,a3a84ab4-a135-11e9-9cda-0a87ae2ba916,7,0.0,0.0,1,8,06/20/2024 10:09 PM,8,0,0
3,0,1,1,1,a3a7eba7-a135-11e9-9cda-0a87ae2ba916,11,0.0,1.0,1,10,06/20/2024 10:09 PM,7,3,1
0,0,1,4,1,1942494597574009470,7,0.0,0.0,1,4,06/20/2024 10:09 PM,4,0,0
0,0,1,3,1,8a677aec-442b-47b8-aff7-50852e1d26c0,4,0.0,0.0,1,4,06/20/2024 10:09 PM,4,0,0
0,0,1,0,1,1955858510671552648,9,0.0,0.0,1,6,06/20/2024 10:07 PM,6,0,0
1,0,1,0,1,1866476160171649058,7,0.0,0.0,1,5,06/20/2024 10:07 PM,4,1,0
0,0,1,1,1,a3aa7897-a135-11e9-9cda-0a87ae2ba916,12,0.0,0.0,1,10,06/20/2024 10:08 PM,10,0,0
1,0,1,7,1,a3a50991-a135-11e9-9cda-0a87ae2ba916,11,0.0,0.0,1,13,06/20/2024 10:07 PM,12,1,0
0,0,1,0,1,a3ad2322-a135-11e9-9cda-0a87ae2ba916,14,0.0,0.0,1,1,06/20/2024 10:08 PM,1,0,0
3,0,1,0,1,a3aa017e-a135-11e9-9cda-0a87ae2ba916,2,0.0,1.0,1,9,06/20/2024 10:08 PM,6,3,0
0,0,1,1,1,a3a9d00a-a135-11e9-9cda-0a87ae2ba916,34,0.0,0.0,1,0,06/20/2024 10:08 PM,0,0,0
11,0,1,0,1,1932441496569160306,1,0.0,0.0,1,14,06/20/2024 10:09 PM,3,11,0
3,0,1,1,1,a3aad436-a135-11e9-9cda-0a87ae2ba916,0,0.0,0.0,1,18,06/20/2024 10:09 PM,15,3,0
2,0,1,1,1,d53ae727-5265-4b8e-a6ca-2a36dc0345c4,24,0.0,0.0,1,7,06/20/2024 10:09 PM,5,2,0
0,0,1,0,1,a3a6de38-a135-11e9-9cda-0a87ae2ba916,6,0.0,0.0,1,5,06/20/2024 10:09 PM,5,0,0
2,0,1,0,1,a3b01f9c-a135-11e9-9cda-0a87ae2ba916,1,0.0,1.0,1,13,06/20/2024 10:09 PM,11,2,0
0,0,1,2,1,a3a817dc-a135-11e9-9cda-0a87ae2ba916,0,0.0,0.0,1,13,06/20/2024 10:09 PM,13,0,0
2,0,1,1,1,a3a72aad-a135-11e9-9cda-0a87ae2ba916,36,1.0,0.0,1,5,06/20/2024 10:09 PM,3,2,0
12,0,1,0,1,1942481603584237586,1,0.0,0.0,1,14,06/20/2024 10:09 PM,2,12,0
0,0,1,0,1,1955505344233296752,15,,,1,0,06/20/2024 10:09 PM,0,0,0
5,0,1,1,1,a3af40f1-a135-11e9-9cda-0a87ae2ba916,6,0.0,2.0,1,6,06/20/2024 10:09 PM,1,5,0
0,0,1,2,1,1872722290312745226,2,0.0,0.0,1,11,06/20/2024 10:09 PM,11,0,0
2,0,1,1,1,a3b25b6d-a135-11e9-9cda-0a87ae2ba916,1,0.0,0.0,1,5,06/20/2024 10:09 PM,3,2,0
0,0,1,4,1,a3a9309d-a135-11e9-9cda-0a87ae2ba916,0,0.0,1.0,1,11,06/20/2024 10:09 PM,11,0,0
1,0,1,0,1,a3adaa52-a135-11e9-9cda-0a87ae2ba916,4,0.0,1.0,1,6,06/20/2024 10:09 PM,5,1,0
0,0,1,3,1,a3b35e21-a135-11e9-9cda-0a87ae2ba916,1,0.0,0.0,1,11,06/20/2024 10:09 PM,11,0,0
5,0,1,0,1,a3aa54a0-a135-11e9-9cda-0a87ae2ba916,2,0.0,0.0,1,9,06/20/2024 10:09 PM,4,5,0
0,0,1,1,1,1929968520492991056,10,0.0,0.0,1,4,06/20/2024 10:09 PM,4,0,0
0,0,0,0,0,1958859960485118844,0,,,0,0,01/01/1970 06:00 PM,0,0,0
6,0,1,0,1,1933956482619414962,6,0.0,0.0,1,9,06/20/2024 10:06 PM,3,6,0
0,0,1,1,1,1952605912741636714,11,0.0,0.0,1,3,06/20/2024 10:07 PM,3,0,0
7,0,1,3,1,1945194573870506886,2,0.0,0.0,1,10,06/20/2024 10:07 PM,3,7,0
5,0,1,1,1,1939172360789937026,3,0.0,0.0,1,11,06/20/2024 10:07 PM,6,5,0
0,0,1,0,1,1954768541828039308,15,,,1,0,06/20/2024 10:07 PM,0,0,0
5,0,1,1,1,59019cbc-47d4-4743-afb2-e71e9767df0c,3,0.0,0.0,1,11,06/20/2024 10:07 PM,6,5,0
4,0,1,0,1,a3acb6f3-a135-11e9-9cda-0a87ae2ba916,0,0.0,0.0,1,15,06/20/2024 10:08 PM,11,4,0
3,0,1,2,1,a3b0e141-a135-11e9-9cda-0a87ae2ba916,4,0.0,0.0,1,5,06/20/2024 10:08 PM,2,3,0
0,0,1,0,1,a3a701b8-a135-11e9-9cda-0a87ae2ba916,9,0.0,2.0,1,4,06/20/2024 10:08 PM,4,0,0
0,0,1,4,1,a2aa2a53-3439-459b-9345-c21435e99a72,9,0.0,0.0,1,2,06/20/2024 10:08 PM,2,0,0
2,0,1,1,1,a3b443ce-a135-11e9-9cda-0a87ae2ba916,2,0.0,4.0,1,4,06/20/2024 10:08 PM,2,2,0
3,0,1,1,1,a3afa9dc-a135-11e9-9cda-0a87ae2ba916,2,0.0,3.0,1,9,06/20/2024 10:08 PM,6,3,0
1,0,1,0,1,a3a7e69e-a135-11e9-9cda-0a87ae2ba916,4,0.0,0.0,1,7,06/20/2024 10:08 PM,6,1,0
7,0,1,0,1,a3a95142-a135-11e9-9cda-0a87ae2ba916,0,0.0,1.0,1,14,06/20/2024 10:08 PM,7,7,0
2,0,1,2,1,a3b0b801-a135-11e9-9cda-0a87ae2ba916,0,1.0,2.0,1,6,06/20/2024 10:08 PM,4,2,0
0,0,1,0,1,a3a762a1-a135-11e9-9cda-0a87ae2ba916,6,0.0,1.0,1,5,06/20/2024 10:08 PM,5,0,0
0,0,1,2,1,a3a4881d-a135-11e9-9cda-0a87ae2ba916,6,0.0,0.0,1,7,06/20/2024 10:08 PM,7,0,0
2,0,1,1,1,1866822399451882164,6,0.0,0.0,1,8,06/20/2024 10:08 PM,6,2,0
0,0,1,2,1,a3afaef3-a135-11e9-9cda-0a87ae2ba916,17,0.0,0.0,1,0,06/20/2024 10:08 PM,0,0,0
1,0,1,0,1,a3b2767f-a135-11e9-9cda-0a87ae2ba916,8,0.0,0.0,1,3,06/20/2024 10:08 PM,2,1,0
2,0,1,0,1,a3a54cdb-a135-11e9-9cda-0a87ae2ba916,2,0.0,1.0,1,8,06/20/2024 10:08 PM,6,2,0
0,0,1,1,1,a3a739e4-a135-11e9-9cda-0a87ae2ba916,11,1.0,3.0,1,15,06/20/2024 10:08 PM,15,0,0
3,0,1,2,1,a3ac1bc9-a135-11e9-9cda-0a87ae2ba916,5,0.0,1.0,1,7,06/20/2024 10:08 PM,4,3,0
2,0,1,4,1,1939575808945160592,4,0.0,0.0,1,7,06/20/2024 10:08 PM,5,2,0
1,0,1,1,1,a3a9fc75-a135-11e9-9cda-0a87ae2ba916,0,1.0,0.0,1,17,06/20/2024 10:08 PM,16,1,0
4,0,1,0,1,a3adc3f6-a135-11e9-9cda-0a87ae2ba916,2,0.0,0.0,1,9,06/20/2024 10:08 PM,5,4,0
0,0,1,4,1,a3a60f7e-a135-11e9-9cda-0a87ae2ba916,3,1.0,2.0,1,13,06/20/2024 10:08 PM,13,0,2
4,0,1,0,1,a3a710c5-a135-11e9-9cda-0a87ae2ba916,5,1.0,0.0,1,9,06/20/2024 10:08 PM,5,4,0
1,0,1,0,1,1927730149429352986,6,0.0,0.0,1,9,06/20/2024 10:08 PM,8,1,0
0,0,1,1,1,cefa52d6-b185-4969-89a6-20eb65f5c294,10,0.0,0.0,1,4,06/20/2024 10:08 PM,4,0,0
0,0,1,2,1,a3a4739d-a135-11e9-9cda-0a87ae2ba916,13,2.0,1.0,1,9,06/20/2024 10:08 PM,9,0,1
3,0,1,0,1,1927347094828755902,7,0.0,0.0,1,8,06/20/2024 10:08 PM,5,3,0
1,0,1,3,1,a3ac0fff-a135-11e9-9cda-0a87ae2ba916,3,0.0,0.0,1,13,06/20/2024 10:08 PM,12,1,0
0,0,1,2,1,a3b26fee-a135-11e9-9cda-0a87ae2ba916,8,0.0,0.0,1,1,06/20/2024 10:08 PM,1,0,0
0,0,1,1,1,a3a44476-a135-11e9-9cda-0a87ae2ba916,15,0.0,0.0,1,7,06/20/2024 10:08 PM,7,0,0
0,0,1,0,1,a3a80f32-a135-11e9-9cda-0a87ae2ba916,9,0.0,2.0,1,7,06/20/2024 10:08 PM,7,0,0
0,0,1,1,1,a3aa1623-a135-11e9-9cda-0a87ae2ba916,4,0.0,0.0,1,14,06/20/2024 10:08 PM,14,0,0
1,0,1,1,1,1885794833713023406,4,0.0,0.0,1,7,06/20/2024 10:08 PM,6,1,0
1,0,1,0,1,a3b3a0c8-a135-11e9-9cda-0a87ae2ba916,9,1.0,0.0,1,1,06/20/2024 10:08 PM,0,1,0
3,0,1,0,1,a3b01578-a135-11e9-9cda-0a87ae2ba916,4,0.0,0.0,1,15,06/20/2024 10:08 PM,12,3,0
4,0,1,3,1,a3a70bbd-a135-11e9-9cda-0a87ae2ba916,3,0.0,2.0,1,12,06/20/2024 10:08 PM,8,2,2
1,0,1,1,1,a3a95669-a135-11e9-9cda-0a87ae2ba916,10,0.0,0.0,1,16,06/20/2024 10:08 PM,15,1,0
1,0,1,0,1,1957713517347478034,14,0.0,0.0,1,9,06/20/2024 10:08 PM,8,1,0
1,0,1,2,1,a3aae870-a135-11e9-9cda-0a87ae2ba916,9,0.0,1.0,1,3,06/20/2024 10:08 PM,2,1,0
0,0,1,0,1,a3ace51b-a135-11e9-9cda-0a87ae2ba916,7,0.0,0.0,1,4,06/20/2024 10:08 PM,4,0,0
4,0,1,0,1,4c57c316-82a8-4b9d-a16c-ae7922a2057a,2,0.0,0.0,1,13,06/20/2024 10:08 PM,9,4,0
1,0,1,1,1,a3a6002c-a135-11e9-9cda-0a87ae2ba916,0,0.0,0.0,1,14,06/20/2024 10:08 PM,13,1,0
2,0,1,0,1,a3a639f5-a135-11e9-9cda-0a87ae2ba916,1,0.0,0.0,1,8,06/20/2024 10:08 PM,6,2,0
12,0,1,1,1,1870193411073343610,0,0.0,1.0,1,13,06/20/2024 10:09 PM,1,12,0
1,0,1,2,1,a3ac54af-a135-11e9-9cda-0a87ae2ba916,2,0.0,0.0,1,19,06/20/2024 10:09 PM,18,1,0
3,0,1,0,1,a3affb22-a135-11e9-9cda-0a87ae2ba916,10,0.0,2.0,1,7,06/20/2024 10:09 PM,4,3,0
0,0,1,0,1,1945194351261708978,15,,,1,0,06/20/2024 10:09 PM,0,0,0
1,0,1,1,1,1861593053874186306,4,0.0,0.0,1,10,06/20/2024 10:09 PM,9,1,0
0,0,1,1,1,a3af3bac-a135-11e9-9cda-0a87ae2ba916,10,0.0,0.0,1,4,06/20/2024 10:09 PM,4,0,0
0,0,1,0,1,a3a6d884-a135-11e9-9cda-0a87ae2ba916,10,0.0,0.0,1,5,06/20/2024 10:09 PM,5,0,0
0,0,1,1,1,a3a845b0-a135-11e9-9cda-0a87ae2ba916,0,0.0,2.0,1,17,06/20/2024 10:09 PM,17,0,0
1,0,1,2,1,a3a9984a-a135-11e9-9cda-0a87ae2ba916,3,0.0,1.0,1,5,06/20/2024 10:09 PM,4,1,1
7,0,1,0,1,a3b2cd97-a135-11e9-9cda-0a87ae2ba916,2,0.0,0.0,1,9,06/20/2024 10:09 PM,2,7,0
0,0,1,0,1,a3a99346-a135-11e9-9cda-0a87ae2ba916,3,0.0,0.0,1,8,06/20/2024 10:09 PM,8,0,0
4,0,1,2,1,1859718111300847802,4,0.0,0.0,1,9,06/20/2024 10:09 PM,5,4,0
7,0,1,1,1,a3aa2078-a135-11e9-9cda-0a87ae2ba916,3,0.0,0.0,1,11,06/20/2024 10:09 PM,4,7,0
7,0,1,2,1,1936582699682930930,5,0.0,0.0,1,8,06/20/2024 10:09 PM,1,7,0
0,0,1,1,1,a3a9cafa-a135-11e9-9cda-0a87ae2ba916,8,0.0,0.0,1,6,06/20/2024 10:09 PM,6,0,0
2,0,1,0,1,a3ad09b2-a135-11e9-9cda-0a87ae2ba916,2,0.0,0.0,1,9,06/20/2024 10:09 PM,7,2,0
0,0,1,4,1,1872721938125427506,7,0.0,0.0,1,4,06/20/2024 10:09 PM,4,0,0
0,0,1,1,1,62cb5f1d-7dcb-4fe1-849f-d928288d73b9,9,0.0,0.0,1,5,06/20/2024 10:09 PM,5,0,0
1,0,1,1,1,a3a9f256-a135-11e9-9cda-0a87ae2ba916,0,0.0,0.0,1,18,06/20/2024 10:09 PM,17,1,0
0,0,1,0,1,a3ae687f-a135-11e9-9cda-0a87ae2ba916,9,0.0,0.0,1,2,06/20/2024 10:09 PM,2,0,0
0,0,1,3,1,a3b029be-a135-11e9-9cda-0a87ae2ba916,11,0.0,0.0,1,5,06/20/2024 10:09 PM,5,0,0
4,0,1,3,1,a3ae737f-a135-11e9-9cda-0a87ae2ba916,1,0.0,0.0,1,12,06/20/2024 10:09 PM,8,3,0
3,0,1,3,1,a3aa4a58-a135-11e9-9cda-0a87ae2ba916,2,0.0,0.0,1,14,06/20/2024 10:09 PM,11,3,0
0,0,1,5,1,1879439877447006990,7,0.0,0.0,1,3,06/20/2024 10:09 PM,3,0,0
0,0,1,0,1,a3a7775b-a135-11e9-9cda-0a87ae2ba916,16,0.0,1.0,1,10,06/20/2024 10:09 PM,10,0,1
3,0,1,1,1,a3a3fb5d-a135-11e9-9cda-0a87ae2ba916,0,0.0,4.0,1,10,06/20/2024 10:09 PM,7,3,4
4,0,1,0,1,a3a98429-a135-11e9-9cda-0a87ae2ba916,4,0.0,1.0,1,10,06/20/2024 10:09 PM,6,4,0
1,0,1,2,1,a3b1e588-a135-11e9-9cda-0a87ae2ba916,6,0.0,0.0,1,3,06/20/2024 10:09 PM,2,1,0
1,0,1,3,1,a3a80a1e-a135-11e9-9cda-0a87ae2ba916,3,0.0,3.0,1,14,06/20/2024 10:09 PM,13,1,0
3,0,1,0,1,a3b1e065-a135-11e9-9cda-0a87ae2ba916,5,0.0,2.0,1,4,06/20/2024 10:09 PM,1,3,2
4,0,1,1,1,b09832de-1c8e-4b92-bd72-bd98dc80b92c,5,0.0,0.0,1,9,06/20/2024 10:09 PM,5,4,0
0,0,1,1,1,a3b23263-a135-11e9-9cda-0a87ae2ba916,7,0.0,0.0,1,3,06/20/2024 10:09 PM,3,0,0
1,0,1,7,1,a3a60a65-a135-11e9-9cda-0a87ae2ba916,2,0.0,1.0,1,9,06/20/2024 10:09 PM,8,1,1
1,0,1,4,1,a3b1050d-a135-11e9-9cda-0a87ae2ba916,5,0.0,0.0,1,6,06/20/2024 10:09 PM,5,1,0
0,0,1,3,1,a3a945c0-a135-11e9-9cda-0a87ae2ba916,20,1.0,2.0,1,13,06/20/2024 10:09 PM,13,0,2
0,0,1,4,1,1936552997477483122,2,0.0,0.0,1,9,06/20/2024 10:09 PM,9,0,0
1,0,1,0,1,1942539875938640858,12,0.0,0.0,1,3,06/20/2024 10:09 PM,2,1,0
4,0,1,0,1,a3b123c5-a135-11e9-9cda-0a87ae2ba916,6,0.0,0.0,1,5,06/20/2024 10:09 PM,1,4,0
9,0,1,1,1,a3ac88db-a135-11e9-9cda-0a87ae2ba916,0,0.0,0.0,1,10,06/20/2024 10:09 PM,1,9,0
1,0,1,0,1,a3aaa17b-a135-11e9-9cda-0a87ae2ba916,3,0.0,0.0,1,16,06/20/2024 10:09 PM,15,1,0
0,0,1,0,1,a3b4590f-a135-11e9-9cda-0a87ae2ba916,7,0.0,0.0,1,4,06/20/2024 10:09 PM,4,0,0
3,0,1,1,1,1890602768178733256,9,0.0,0.0,1,5,06/20/2024 10:09 PM,2,3,0
0,0,1,0,1,a3a42fa7-a135-11e9-9cda-0a87ae2ba916,13,,,1,0,06/20/2024 10:09 PM,0,0,0
0,0,1,1,1,a3ac6f28-a135-11e9-9cda-0a87ae2ba916,2,0.0,0.0,1,16,06/20/2024 10:09 PM,16,0,0
0,0,1,4,1,a3ad8fd9-a135-11e9-9cda-0a87ae2ba916,6,0.0,0.0,1,8,06/20/2024 10:09 PM,8,0,0
1,0,1,8,1,a3b2fbb6-a135-11e9-9cda-0a87ae2ba916,2,0.0,0.0,1,5,06/20/2024 10:09 PM,4,1,0
0,0,1,1,1,a3b39bb0-a135-11e9-9cda-0a87ae2ba916,7,0.0,0.0,1,3,06/20/2024 10:09 PM,3,0,0
4,0,1,1,1,1859027847673133268,4,0.0,0.0,1,6,06/20/2024 10:09 PM,2,4,0
0,0,1,1,1,1934288340856818638,6,0.0,0.0,1,8,06/20/2024 10:09 PM,8,0,0
1,0,1,1,1,a3a4a71e-a135-11e9-9cda-0a87ae2ba916,19,0.0,0.0,1,3,06/20/2024 10:09 PM,2,1,0
0,0,1,3,1,a3aa3adf-a135-11e9-9cda-0a87ae2ba916,2,0.0,0.0,1,18,06/20/2024 10:09 PM,18,0,0
0,0,1,0,1,a3a83698-a135-11e9-9cda-0a87ae2ba916,9,0.0,0.0,1,10,06/20/2024 10:09 PM,10,0,0
3,0,1,0,1,a3afe1dc-a135-11e9-9cda-0a87ae2ba916,5,0.0,0.0,1,6,06/20/2024 10:09 PM,3,3,0
0,0,1,0,1,a3ac213b-a135-11e9-9cda-0a87ae2ba916,7,0.0,0.0,1,8,06/20/2024 10:09 PM,8,0,0
2,0,1,4,1,a3a5428e-a135-11e9-9cda-0a87ae2ba916,27,0.0,0.0,1,3,06/20/2024 10:09 PM,1,2,0
0,0,1,2,1,a3a74e60-a135-11e9-9cda-0a87ae2ba916,24,0.0,0.0,1,5,06/20/2024 10:09 PM,5,0,0
0,0,1,2,1,a3a71b0a-a135-11e9-9cda-0a87ae2ba916,8,0.0,1.0,1,0,06/20/2024 10:09 PM,0,0,1
0,0,1,1,1,a3a9df3a-a135-11e9-9cda-0a87ae2ba916,12,2.0,0.0,1,0,06/20/2024 10:09 PM,0,0,0
0,0,1,3,1,cec28069-2a36-48e1-bcec-2364b44834c4,7,0.0,0.0,1,5,06/20/2024 10:09 PM,5,0,0
0,0,1,0,1,a3b2af02-a135-11e9-9cda-0a87ae2ba916,2,0.0,0.0,1,9,06/20/2024 10:09 PM,9,0,0
1,0,1,3,1,a3b36d8a-a135-11e9-9cda-0a87ae2ba916,34,1.0,1.0,1,5,06/20/2024 10:09 PM,4,1,1
0,0,1,0,1,a3acf4eb-a135-11e9-9cda-0a87ae2ba916,8,0.0,0.0,1,3,06/20/2024 10:09 PM,3,0,0
2,0,1,0,1,1887668523852444498,8,0.0,0.0,1,3,06/20/2024 10:09 PM,1,2,0
2,0,1,2,1,a3b4963f-a135-11e9-9cda-0a87ae2ba916,8,0.0,0.0,1,5,06/20/2024 10:09 PM,3,2,0
1,0,1,1,1,a3a3cbac-a135-11e9-9cda-0a87ae2ba916,13,0.0,0.0,1,9,06/20/2024 10:09 PM,8,1,0
1,0,1,3,1,a3b11ea4-a135-11e9-9cda-0a87ae2ba916,4,0.0,0.0,1,4,06/20/2024 10:09 PM,3,1,0
2,0,1,2,1,1838613156025764214,6,0.0,1.0,1,6,06/20/2024 10:09 PM,4,2,0
3,0,1,3,1,a3aaf2ac-a135-11e9-9cda-0a87ae2ba916,0,0.0,1.0,1,11,06/20/2024 10:09 PM,8,3,1
0,0,1,3,1,1869786699581020630,8,0.0,0.0,1,4,06/20/2024 10:09 PM,4,0,0
1,0,1,0,1,a3b2a4ca-a135-11e9-9cda-0a87ae2ba916,9,0.0,0.0,1,2,06/20/2024 10:09 PM,1,1,0
3,0,1,0,1,a3a5fb0d-a135-11e9-9cda-0a87ae2ba916,3,0.0,0.0,1,11,06/20/2024 10:09 PM,8,3,0
2,0,1,3,1,a3a56ae5-a135-11e9-9cda-0a87ae2ba916,7,0.0,0.0,1,8,06/20/2024 10:09 PM,6,2,0
1,0,1,0,1,a3a83181-a135-11e9-9cda-0a87ae2ba916,2,0.0,0.0,1,13,06/20/2024 10:09 PM,12,1,0
0,0,1,3,1,a3aff10c-a135-11e9-9cda-0a87ae2ba916,4,0.0,0.0,1,4,06/20/2024 10:09 PM,4,0,0
0,0,1,0,1,a3a634dd-a135-11e9-9cda-0a87ae2ba916,11,0.0,0.0,1,4,06/20/2024 10:09 PM,4,0,0
0,0,1,4,1,a3aaed81-a135-11e9-9cda-0a87ae2ba916,12,0.0,0.0,1,3,06/20/2024 10:09 PM,3,0,0
0,0,1,0,1,a3a95b7a-a135-11e9-9cda-0a87ae2ba916,4,0.0,4.0,1,7,06/20/2024 10:09 PM,7,0,0
2,0,1,1,1,a3a87b3f-a135-11e9-9cda-0a87ae2ba916,6,0.0,0.0,1,8,06/20/2024 10:09 PM,6,2,0
4,0,1,1,1,a3a940a2-a135-11e9-9cda-0a87ae2ba916,0,0.0,1.0,1,13,06/20/2024 10:09 PM,9,4,0
4,0,1,0,1,a3b0b291-a135-11e9-9cda-0a87ae2ba916,0,0.0,0.0,1,15,06/20/2024 10:09 PM,11,4,0
2,0,1,1,1,a3aa1b5b-a135-11e9-9cda-0a87ae2ba916,1,0.0,0.0,1,13,06/20/2024 10:09 PM,11,2,0
6,0,1,0,1,1859717767703464460,2,0.0,0.0,1,13,06/20/2024 10:09 PM,7,6,0
1,0,1,0,1,a3a7f5ea-a135-11e9-9cda-0a87ae2ba916,5,0.0,2.0,1,12,06/20/2024 10:09 PM,11,1,0
2,0,1,1,1,a3b2f15e-a135-11e9-9cda-0a87ae2ba916,0,0.0,0.0,1,14,06/20/2024 10:09 PM,12,2,0
2,0,1,0,1,a3a5bf01-a135-11e9-9cda-0a87ae2ba916,17,0.0,0.0,1,6,06/20/2024 10:09 PM,4,2,0
5,0,1,2,1,a3a93b6d-a135-11e9-9cda-0a87ae2ba916,0,0.0,4.0,1,9,06/20/2024 10:08 PM,4,5,0
