num_bikes_disabled,is_installed,num_bikes_available,num_ebikes_available,num_docks_disabled,num_docks_available,is_returning,is_renting,station_id,num_scooters_unavailable,num_scooters_available,timestamp,n_classic,n_electric,n_scooters
2,1,11,0,0,22,1,1,a3a46361-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,11,0,0
1,1,5,1,0,13,1,1,a3a51934-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,4,1,0
1,1,10,2,0,8,1,1,a3a4e4e3-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,8,2,0
1,1,6,1,0,5,1,1,a3a74947-a135-11e9-9cda-0a87ae2ba916,0.0,3.0,06/30/2024 06:09 PM,5,1,3
4,1,3,0,0,8,1,1,1942494597574009470,0.0,0.0,06/30/2024 06:09 PM,3,0,0
3,1,7,0,0,5,1,1,1929968520492991056,0.0,0.0,06/30/2024 06:09 PM,7,0,0
0,1,13,0,0,3,1,1,a3a478c9-a135-11e9-9cda-0a87ae2ba916,0.0,2.0,06/30/2024 06:09 PM,13,0,2
4,1,6,1,0,1,1,1,a3acdff9-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,5,1,0
0,1,7,0,0,8,1,1,1863877673940343638,0.0,0.0,06/30/2024 06:09 PM,8,0,0
3,1,5,4,0,2,1,1,a3aa017e-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,1,4,0
0,1,15,3,0,7,1,1,a3aa7897-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,12,3,1
2,1,8,1,0,9,1,1,a3a4fec3-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,7,1,0
0,1,5,0,0,10,1,1,48b2ed2f-18aa-4a9b-b27d-db9f6d0c8c16,0.0,0.0,06/30/2024 06:09 PM,5,0,0
23,1,4,0,0,4,1,1,d53ae727-5265-4b8e-a6ca-2a36dc0345c4,1.0,0.0,06/30/2024 06:09 PM,4,0,0
0,1,6,1,0,8,1,1,a3a87631-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,5,1,0
1,1,7,0,0,7,1,1,10327d47-3c3a-433e-9e38-80638da64232,0.0,0.0,06/30/2024 06:09 PM,7,0,0
6,1,4,3,0,0,1,1,a3ad66e6-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,1,3,0
3,1,1,1,0,6,1,1,a3a80009-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,0,1,0
0,1,4,2,0,3,1,1,a3b213af-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,2,2,0
0,1,7,0,0,4,1,1,a3b12dfb-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,7,0,0
1,1,9,4,0,5,1,1,56eccb5b-f4d7-43c5-b554-a6a0a7585e5e,0.0,0.0,06/30/2024 06:09 PM,5,4,0
3,1,9,0,0,3,1,1,1936560522747919086,0.0,0.0,06/30/2024 06:09 PM,9,0,0
0,1,8,0,0,17,1,1,a3a640d1-a135-11e9-9cda-0a87ae2ba916,2.0,0.0,06/30/2024 06:09 PM,8,0,0
0,1,1,1,0,14,1,1,a3a3d6f0-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,0,1,0
4,1,4,0,0,11,1,1,a3aa2ff4-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,4,0,0
0,1,2,0,0,8,1,1,a3acc133-a135-11e9-9cda-0a87ae2ba916,0.0,20.0,06/30/2024 06:09 PM,2,0,20
0,1,5,1,0,5,1,1,a3b27bcf-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,4,1,0
0,1,10,1,0,1,1,1,a3b2a9e7-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,9,1,0
3,1,4,1,0,4,1,1,a3b35e21-a135-11e9-9cda-0a87ae2ba916,0.0,4.0,06/30/2024 06:09 PM,3,1,4
2,1,2,0,0,11,1,1,aea853ed-c70c-4b1b-a7a8-d33869d8d58d,0.0,0.0,06/30/2024 06:09 PM,2,0,0
2,1,8,6,0,1,1,1,a3ae8d13-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,2,6,0
2,1,12,1,0,5,1,1,a3a89ea8-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,11,1,0
0,1,1,0,0,14,1,1,a3adc925-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,1,0,0
3,1,6,1,0,10,1,1,a3a72fc4-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,5,1,1
3,1,9,0,0,3,1,1,1936560098166245516,0.0,0.0,06/30/2024 06:09 PM,9,0,0
3,1,4,0,0,4,1,1,8a677aec-442b-47b8-aff7-50852e1d26c0,0.0,0.0,06/30/2024 06:09 PM,4,0,0
1,1,0,0,0,10,1,1,a3aa82d0-a135-11e9-9cda-0a87ae2ba916,0.0,11.0,06/30/2024 06:09 PM,0,0,11
0,1,5,0,0,10,1,1,4fcebf8a-b065-4cd1-a167-211a45ada30e,0.0,0.0,06/30/2024 06:09 PM,5,0,0
4,1,4,3,0,6,1,1,a3a57f6b-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,1,4,0
1,1,4,1,0,11,1,1,a3aaaba2-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,3,0,0
1,1,5,1,0,9,1,1,a3a817dc-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,4,1,0
3,1,8,0,0,4,1,1,1871992684446460008,0.0,0.0,06/30/2024 06:09 PM,8,0,0
3,1,3,0,0,1,1,1,a3b43478-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,3,0,0
1,1,4,0,0,6,1,1,a3a96fd5-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,4,0,0
0,1,8,4,0,6,1,1,a3a6c910-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,4,4,0
0,1,18,3,0,0,1,1,a3a49cd7-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,15,3,1
2,1,6,2,0,7,1,1,1929537544978749446,0.0,0.0,06/30/2024 06:10 PM,4,2,0
0,1,6,0,0,5,1,1,a3ad0ecb-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,6,0,0
3,1,5,1,0,6,1,1,a3ac8dfb-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:10 PM,4,1,1
1,1,3,0,0,30,1,1,a3a9d00a-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:10 PM,3,0,1
0,1,5,3,0,14,1,1,a3a4203a-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,2,3,0
0,1,5,5,0,10,1,1,1958859390231356014,0.0,0.0,06/30/2024 06:10 PM,0,5,0
1,1,10,0,0,0,1,1,a3accb60-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,10,0,0
4,1,3,2,0,31,1,1,a3a41af5-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:10 PM,1,2,1
1,1,7,3,0,2,1,1,1936565171921396140,0.0,0.0,06/30/2024 06:10 PM,4,3,0
1,1,8,1,0,6,1,1,a4f9ba74-f1cc-4b6a-90ad-78cacd45d3e1,0.0,0.0,06/30/2024 06:10 PM,7,1,0
2,1,4,1,0,1,1,1,a3b25b6d-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,3,1,0
0,1,0,0,0,15,1,1,1955505344233296752,,,06/30/2024 06:10 PM,0,0,0
0,1,6,4,0,8,1,1,a3a5b9d3-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:10 PM,2,4,1
2,1,11,1,0,2,1,1,a3ad3d08-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,10,1,0
1,1,4,1,0,6,1,1,a3a7aa0e-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,3,1,0
6,1,3,3,0,9,1,1,a3aade4c-a135-11e9-9cda-0a87ae2ba916,1.0,0.0,06/30/2024 06:10 PM,0,3,0
5,1,4,2,0,10,1,1,a3aa6e51-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,2,2,0
0,1,8,4,0,7,1,1,a3b0060d-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,4,4,0
0,0,0,0,0,0,0,0,1958859960485118844,,,01/01/1970 06:00 PM,0,0,0
0,1,0,0,1,14,1,1,1962566552401003212,,,06/30/2024 06:07 PM,0,0,0
0,1,3,2,0,8,1,1,a3ace51b-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,1,2,0
6,1,21,0,0,6,1,1,a3a5428e-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:08 PM,21,0,1
3,1,7,3,0,9,1,1,a3adaf6b-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,4,3,0
0,1,8,4,0,7,1,1,1927347094828755902,0.0,0.0,06/30/2024 06:08 PM,4,4,0
1,1,4,3,0,10,1,1,1934288056893243658,0.0,0.0,06/30/2024 06:08 PM,1,3,0
2,1,9,1,0,2,1,1,1885794833713023406,0.0,0.0,06/30/2024 06:08 PM,8,1,0
1,1,11,7,0,3,1,1,a3a5c96f-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,4,7,0
2,1,6,0,0,3,1,1,a3af71a9-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,6,0,0
0,1,12,6,0,3,1,1,1859717767703464460,0.0,0.0,06/30/2024 06:08 PM,6,6,0
1,1,6,0,0,4,1,1,a3ad47f8-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,6,0,0
1,1,1,0,0,12,1,1,a3a95142-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:08 PM,1,0,0
1,1,4,2,0,11,1,1,a3a9f256-a135-11e9-9cda-0a87ae2ba916,3.0,0.0,06/30/2024 06:08 PM,2,2,0
1,1,5,0,0,9,1,1,62cb5f1d-7dcb-4fe1-849f-d928288d73b9,0.0,0.0,06/30/2024 06:08 PM,5,0,0
1,1,0,0,0,22,1,1,a3a80a1e-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,0,0,0
0,1,8,0,0,3,1,1,a3b1ca28-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,8,0,0
2,1,5,4,0,2,1,1,a3aded13-a135-11e9-9cda-0a87ae2ba916,0.0,2.0,06/30/2024 06:08 PM,1,4,0
0,1,2,0,0,9,1,1,a3b3a0c8-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,2,0,0
3,1,28,2,0,9,1,1,a3a945c0-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,26,2,0
3,1,8,5,0,3,1,1,59019cbc-47d4-4743-afb2-e71e9767df0c,0.0,0.0,06/30/2024 06:08 PM,3,5,0
2,1,10,1,0,1,1,1,a3a7b41d-a135-11e9-9cda-0a87ae2ba916,0.0,2.0,06/30/2024 06:08 PM,9,1,0
0,1,12,2,0,3,1,1,a3a715ce-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,10,2,0
0,1,12,7,0,3,1,1,1933956482619414962,0.0,0.0,06/30/2024 06:08 PM,5,7,0
0,1,15,1,0,4,1,1,a3affb22-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,14,1,0
0,1,2,1,0,9,1,1,a3b2a4ca-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,1,1,0
0,1,7,0,0,8,1,1,a3a6002c-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,7,0,0
5,1,9,7,0,1,1,1,a3b1050d-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,2,7,0
5,1,2,0,0,12,1,1,a3afaef3-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,2,0,0
0,1,5,1,0,8,1,1,a3aa1b5b-a135-11e9-9cda-0a87ae2ba916,0.0,2.0,06/30/2024 06:08 PM,4,1,0
0,1,8,1,0,7,1,1,a3a9cafa-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,7,1,0
0,1,3,2,0,8,1,1,a3b1e065-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,1,2,0
1,1,6,4,0,4,1,1,a3a762a1-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,2,4,0
6,1,10,4,0,3,1,1,a3ad8fd9-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,6,4,0
0,1,3,0,0,7,1,1,a3a54cdb-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:08 PM,3,0,0
0,1,0,0,0,11,1,1,a3a98e37-a135-11e9-9cda-0a87ae2ba916,,,06/30/2024 06:08 PM,0,0,0
0,1,6,3,0,5,1,1,a3b0ccad-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,3,3,0
1,1,12,1,0,4,1,1,a3ac54af-a135-11e9-9cda-0a87ae2ba916,0.0,6.0,06/30/2024 06:08 PM,11,1,6
0,1,0,0,1,29,1,1,a3a739e4-a135-11e9-9cda-0a87ae2ba916,1.0,0.0,06/30/2024 06:08 PM,0,0,0
1,1,3,0,0,2,1,1,a3b443ce-a135-11e9-9cda-0a87ae2ba916,0.0,5.0,06/30/2024 06:08 PM,3,0,0
0,1,7,2,0,4,1,1,a3a71b0a-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,5,2,0
0,1,7,0,0,8,1,1,a3a9df3a-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,7,0,0
3,1,5,0,0,7,1,1,1869786699581020630,0.0,0.0,06/30/2024 06:08 PM,5,0,0
0,1,9,0,0,6,1,1,a3a6d884-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,9,0,0
0,1,5,4,0,6,1,1,1879439147302566804,0.0,0.0,06/30/2024 06:08 PM,1,4,0
0,1,7,2,0,8,1,1,a3a95b7a-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,5,2,0
1,1,3,1,0,7,1,1,a3a99346-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,2,1,0
0,1,11,5,0,4,1,1,1939172360789937026,0.0,0.0,06/30/2024 06:09 PM,6,5,0
7,1,8,3,0,0,1,1,a3b4a05c-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,5,3,0
5,1,9,3,0,1,1,1,1939575808945160592,0.0,0.0,06/30/2024 06:09 PM,6,3,0
1,1,8,1,0,2,1,1,1929516918167933834,0.0,0.0,06/30/2024 06:09 PM,7,1,0
0,1,4,0,0,7,1,1,a3afe1dc-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,4,0,0
0,1,19,0,0,4,1,1,a3a3cbac-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,19,0,0
3,1,7,0,0,4,1,1,a3aaf2ac-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,7,0,0
1,1,10,2,0,4,1,1,03a1610c-3ba0-4b85-b512-bc26791cb7ee,0.0,0.0,06/30/2024 06:09 PM,8,2,0
3,1,8,5,0,4,1,1,1936582699682930930,0.0,0.0,06/30/2024 06:08 PM,3,5,0
1,1,6,3,0,1,1,1,a3ac88db-a135-11e9-9cda-0a87ae2ba916,0.0,3.0,06/30/2024 06:08 PM,3,3,3
1,1,1,0,0,25,1,1,a3a7775b-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,1,0,0
0,1,6,2,0,5,1,1,a3ad37c2-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,4,2,0
0,1,7,0,0,6,1,1,a3a93622-a135-11e9-9cda-0a87ae2ba916,0.0,2.0,06/30/2024 06:09 PM,7,0,0
1,1,4,1,0,10,1,1,cefa52d6-b185-4969-89a6-20eb65f5c294,0.0,0.0,06/30/2024 06:09 PM,3,1,0
0,1,12,0,0,2,1,1,a3a767b1-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,12,0,1
2,1,13,2,0,16,1,1,a3a74e60-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,11,2,0
0,1,9,0,0,6,1,1,1872723419889143870,0.0,0.0,06/30/2024 06:09 PM,9,0,0
1,1,9,2,0,14,1,1,a3a7d782-a135-11e9-9cda-0a87ae2ba916,0.0,3.0,06/30/2024 06:09 PM,7,2,3
1,1,11,0,0,3,1,1,1861593053874186306,0.0,0.0,06/30/2024 06:09 PM,11,0,0
0,1,8,0,0,7,1,1,a3acb6f3-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,8,0,0
0,1,1,0,0,22,1,1,1957713517347478034,0.0,0.0,06/30/2024 06:09 PM,1,0,0
2,1,6,0,0,7,1,1,1934288340856818638,0.0,0.0,06/30/2024 06:09 PM,6,0,0
1,1,5,0,0,1,1,1,a3b44eba-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,5,0,0
2,1,2,0,0,7,1,1,a3a639f5-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,2,0,0
0,1,6,4,0,5,1,1,a3b2cd97-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,2,4,0
2,1,11,9,0,1,1,1,1870193411073343610,0.0,1.0,06/30/2024 06:09 PM,2,9,0
2,1,5,0,0,4,1,1,a3b1e588-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,5,0,0
0,1,10,1,0,8,1,1,a3aaa17b-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,9,1,0
1,1,15,4,0,6,1,1,a3a95669-a135-11e9-9cda-0a87ae2ba916,0.0,4.0,06/30/2024 06:09 PM,11,4,0
4,1,3,0,0,18,1,1,a3a4739d-a135-11e9-9cda-0a87ae2ba916,1.0,1.0,06/30/2024 06:09 PM,3,0,1
0,1,5,1,0,2,1,1,a3b2513d-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,4,1,0
0,1,5,2,0,10,1,1,a5a5cb39-a6ee-45bc-96a0-6455ae111bad,0.0,0.0,06/30/2024 06:09 PM,3,2,0
0,1,0,0,0,15,1,1,1945194351261708978,,,06/30/2024 06:09 PM,0,0,0
0,1,0,0,0,18,1,1,a3aa1623-a135-11e9-9cda-0a87ae2ba916,1.0,0.0,06/30/2024 06:09 PM,0,0,0
1,1,11,0,0,3,1,1,1931403472863201974,0.0,0.0,06/30/2024 06:09 PM,11,0,0
1,1,0,0,0,22,1,1,a3a40088-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,0,0,0
2,1,9,2,0,4,1,1,1932088872431302840,0.0,0.0,06/30/2024 06:09 PM,7,2,0
1,1,11,2,0,3,1,1,1866822399451882164,0.0,0.0,06/30/2024 06:09 PM,9,2,0
1,1,1,0,0,9,1,1,a3afebff-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,1,0,0
0,1,5,0,0,6,1,1,a3b2767f-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,5,0,0
1,1,4,1,0,22,1,1,a3a58495-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,3,1,0
6,1,3,1,0,5,1,1,a3af7c0e-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,2,1,0
1,1,5,1,0,9,1,1,1952605912741636714,0.0,0.0,06/30/2024 06:09 PM,4,1,0
4,1,5,0,0,2,1,1,a3b0e141-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,5,0,0
0,1,0,0,0,15,1,1,1963672098315411610,,,06/30/2024 06:09 PM,0,0,0
3,1,7,1,0,5,1,1,1936552997477483122,0.0,0.0,06/30/2024 06:09 PM,6,1,0
1,1,1,0,0,7,1,1,a3ac6f28-a135-11e9-9cda-0a87ae2ba916,0.0,10.0,06/30/2024 06:09 PM,1,0,10
1,1,7,0,0,3,1,1,a3a4881d-a135-11e9-9cda-0a87ae2ba916,0.0,4.0,06/30/2024 06:09 PM,7,0,4
7,1,8,2,0,0,1,1,a3b2ec43-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,6,2,0
1,1,13,8,0,4,1,1,a3aab0b6-a135-11e9-9cda-0a87ae2ba916,2.0,0.0,06/30/2024 06:09 PM,5,8,0
1,1,9,0,0,3,1,1,1838613156025764214,0.0,2.0,06/30/2024 06:09 PM,10,0,0
0,1,8,2,0,5,1,1,a3a3fb5d-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,6,2,1
1,1,5,4,0,9,1,1,1955583912707186772,0.0,0.0,06/30/2024 06:09 PM,1,4,0
1,1,5,0,0,8,1,1,a3b0b291-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,5,0,0
1,1,9,1,0,5,1,1,a3a555e8-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,8,1,0
1,1,5,3,0,9,1,1,1942539875938640858,0.0,0.0,06/30/2024 06:09 PM,2,3,0
3,1,4,3,0,4,1,1,a3aff10c-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,1,3,0
11,1,2,2,0,4,1,1,a3a60a65-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,0,2,1
5,1,3,0,0,7,1,1,1872721938125427506,0.0,0.0,06/30/2024 06:09 PM,3,0,0
1,1,9,6,0,1,1,1,a3b123c5-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,3,6,0
1,1,7,3,0,7,1,1,1890602768178733256,0.0,0.0,06/30/2024 06:09 PM,4,3,0
0,1,10,6,0,1,1,1,a3adb48a-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,4,6,0
2,1,10,2,0,3,1,1,a3aafccb-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,8,2,0
8,1,5,1,0,6,1,1,a3b029be-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,4,1,0
4,1,9,2,0,11,1,1,a3a44476-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,7,2,0
0,1,13,1,0,2,1,1,a3ac213b-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,12,1,0
1,1,7,1,0,1,1,1,a3a7e69e-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,6,1,0
0,1,10,9,0,1,1,1,a3ae6e48-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,1,9,0
4,1,7,0,0,15,1,1,a3a4a202-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,7,0,0
2,1,6,0,0,5,1,1,a3ad1900-a135-11e9-9cda-0a87ae2ba916,0.0,2.0,06/30/2024 06:09 PM,6,0,2
1,1,6,3,0,8,1,1,a3af3bac-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,3,3,0
1,1,12,2,0,1,1,1,a3a9b6e9-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,10,2,1
2,1,0,0,0,16,1,1,a3a83698-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,0,0,0
0,1,9,1,0,6,1,1,a3a42fa7-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,8,1,0
0,1,3,0,0,8,1,1,a3acf4eb-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,3,0,0
2,1,9,3,0,4,1,1,a3a93b6d-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,6,3,0
0,1,14,1,0,1,1,1,a3a701b8-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,13,1,0
4,1,4,3,0,7,1,1,a3ae737f-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,1,3,0
0,1,14,0,0,1,1,1,a3a98429-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,14,0,0
0,1,11,5,0,8,1,1,a3aa640c-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,6,5,0
1,1,11,3,0,2,1,1,bbb67562-1f82-4dfa-a532-231ddc35444e,0.0,0.0,06/30/2024 06:09 PM,8,3,0
7,1,7,1,0,4,1,1,a3a70bbd-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,6,1,1
2,1,9,0,0,4,1,1,a3b4963f-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,9,0,0
1,1,7,2,0,0,1,1,a3b1330c-a135-11e9-9cda-0a87ae2ba916,0.0,3.0,06/30/2024 06:09 PM,5,2,0
2,1,2,1,0,19,1,1,a3aa3adf-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,1,1,0
0,1,7,2,0,3,1,1,a3adc3f6-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,5,2,0
2,1,4,0,0,9,1,1,a3a83181-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,4,0,0
0,1,11,2,0,8,1,1,a3aa4a58-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,9,2,0
0,1,14,4,0,1,1,1,4c57c316-82a8-4b9d-a16c-ae7922a2057a,0.0,0.0,06/30/2024 06:09 PM,10,4,0
0,1,10,2,0,1,1,1,a3a3c696-a135-11e9-9cda-0a87ae2ba916,0.0,4.0,06/30/2024 06:09 PM,8,2,4
0,1,3,1,0,27,1,1,a3a790cc-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,2,1,0
2,1,5,0,0,8,1,1,1859718111300847802,0.0,0.0,06/30/2024 06:09 PM,5,0,0
0,1,11,0,0,6,1,1,a3a80f32-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,11,0,0
